# x_mm,y_mm,z_mm (span-major, chord-minor; 7 x 41)
1.217551999572263632e+01,3.005347208334708853e+01,1.381254046364220578e+01
1.342431678549980489e+01,2.981694753608848814e+01,1.554899712212069396e+01
1.465778980770503104e+01,2.958470928674506339e+01,1.733182883950072295e+01
1.589840025177557692e+01,2.930888471932957628e+01,1.912815151093805355e+01
1.711791025649835873e+01,2.902525458017055371e+01,2.095643698532897758e+01
1.831665049853922866e+01,2.872339735863432963e+01,2.279852286601727229e+01
1.950334924883283350e+01,2.839362186094651719e+01,2.464321701213816240e+01
2.064045071817700361e+01,2.806770192997786850e+01,2.650615881341457225e+01
2.175762730374273701e+01,2.771994428161678314e+01,2.835828473906049751e+01
2.283643779835088594e+01,2.736554162760585740e+01,3.020722151030712155e+01
2.386738582248572982e+01,2.701075482994683696e+01,3.204914786912758728e+01
2.487846003978604159e+01,2.664163803252350959e+01,3.386477659732361190e+01
2.581887927389058390e+01,2.628627355408627864e+01,3.567375039204191722e+01
2.673985599290004345e+01,2.592212646739372772e+01,3.745015604301784862e+01
2.760506741135798237e+01,2.556708947789519115e+01,3.920131532708944633e+01
2.843859300568449555e+01,2.521300222765733068e+01,4.092081113601672371e+01
2.922265236409208455e+01,2.486812216658129060e+01,4.260683089305480564e+01
2.997962332196266289e+01,2.452603547148284591e+01,4.425205528407308009e+01
3.068416578734819211e+01,2.419573654924560202e+01,4.586102521293953771e+01
3.137291913026935575e+01,2.386719061695574595e+01,4.742222861762405017e+01
3.200264904301779012e+01,2.355316737738378308e+01,4.894201357164905630e+01
3.262028699318565117e+01,2.324129778203647234e+01,5.041190450639178522e+01
3.319574014027170250e+01,2.293989185616797144e+01,5.183227206474886373e+01
3.374572421845772396e+01,2.264485940263577390e+01,5.320112770606882435e+01
3.428319648317005885e+01,2.235340344541890545e+01,5.451505335904116123e+01
3.477427612879912289e+01,2.207397991840199225e+01,5.577356954597483707e+01
3.525449756730283468e+01,2.179855134340910183e+01,5.697598296166497533e+01
3.572526559420606418e+01,2.152761481915267439e+01,5.811991806513633207e+01
3.616421551469394302e+01,2.126760690051898450e+01,5.920176206516006090e+01
3.658890400194851367e+01,2.101507554098557051e+01,6.022703911014746581e+01
3.701419425993407941e+01,2.077059043969371288e+01,6.118534002498971347e+01
3.743058251680952253e+01,2.058976977561519561e+01,6.210527343485649965e+01
1.133537215790354491e+00,3.652868525378254816e+01,8.035970808547664157e-02
1.894572292129618862e+00,3.651145080505308016e+01,1.526461150099370556e+00
2.728027155782468682e+00,3.644029043088813324e+01,3.022628615954837450e+00
3.637417434382870240e+00,3.636117837514448325e+01,4.563254456530386527e+00
4.612757421892623277e+00,3.626118026302164310e+01,6.153039302515331599e+00
5.637645002742783795e+00,3.612752403793327005e+01,7.790870928593040645e+00
6.692142225709940107e+00,3.597301078715484834e+01,9.488192339910790807e+00
7.773996936114056844e+00,3.577582674669417884e+01,1.123041979118847244e+01
8.876589991977038352e+00,3.554892532755911105e+01,1.301950178137946956e+01
9.992479042519054389e+00,3.528998456213283674e+01,1.484448681397955916e+01
1.112450050418303604e+01,3.498515419130080772e+01,1.669621138988373943e+01
1.225017452197287682e+01,3.466580436314279723e+01,1.857911474815145070e+01
1.338590098446745102e+01,3.429524001124309507e+01,2.046728679017941843e+01
1.450531923167163839e+01,3.391030515930132339e+01,2.237608124816521382e+01
1.561615830256889303e+01,3.349283930663843734e+01,2.428211294568656342e+01
1.671848016566113060e+01,3.304345603373947426e+01,2.618127092986284765e+01
1.778857672715356131e+01,3.258506807816085882e+01,2.807958741123656665e+01
1.884678653420778716e+01,3.209841222584653053e+01,2.995499738143215041e+01
1.987725010013102533e+01,3.159902106020681956e+01,3.181448578571098196e+01
2.087650825856726300e+01,3.109038134325928837e+01,3.365130060184030469e+01
2.186089968350564305e+01,3.056353372385298428e+01,3.545319579130587329e+01
2.279829226483065696e+01,3.004109664684539993e+01,3.723207943820793275e+01
2.371902274327109339e+01,2.950701682311170870e+01,3.897171186412040100e+01
2.460455414507676153e+01,2.897402009241104537e+01,4.067296406904183925e+01
2.546235434262743169e+01,2.843961368837441483e+01,4.233735821474677863e+01
2.628827824669539126e+01,2.790810807312767139e+01,4.395793613323073146e+01
2.709142690087110594e+01,2.737655079533674396e+01,4.553314700339618071e+01
2.785856751443253998e+01,2.685229145302937326e+01,4.706416701997310525e+01
2.860969923058364728e+01,2.632795613318582184e+01,4.854478530461457808e+01
2.932170865140142624e+01,2.581440070263133535e+01,4.997722625955663034e+01
3.001927643459106321e+01,2.530234708770165852e+01,5.135743278688543967e+01
3.068677256409560172e+01,2.479918937726674599e+01,5.268489385259879754e+01
3.133384993084620262e+01,2.430216942914756828e+01,5.395715184405755593e+01
3.196602174805545005e+01,2.380977815875338877e+01,5.517414837122469606e+01
3.256807747446627133e+01,2.332986319740535919e+01,5.633231024198982340e+01
3.315755208498405437e+01,2.285656343449177186e+01,5.743216935367050979e+01
3.373536874947422604e+01,2.239121362429902717e+01,5.847325196167989958e+01
3.429373149675038945e+01,2.194061389533919026e+01,5.944954470814840164e+01
3.483783549220587616e+01,2.150417849817748817e+01,6.036856344652431261e+01
3.538266605721252489e+01,2.108344040671941144e+01,6.121878517340911685e+01
3.591142495000725177e+01,2.072115565573871976e+01,6.204290319924986363e+01
-8.758826910958934786e-02,4.173513225495002388e+01,5.196676408056563612e-02
6.026587386884723063e-01,4.172033072039711499e+01,1.573246231849915411e+00
1.358606109420377628e+00,4.165012733932734079e+01,3.169177857551887634e+00
2.183613059047847305e+00,4.155984785229873069e+01,4.831638052190812438e+00
3.061595109832845552e+00,4.144262809547876003e+01,6.547243335775754680e+00
3.986139850859199640e+00,4.127886962135200832e+01,8.318120571099042238e+00
4.936537835562179843e+00,4.108839188964060440e+01,1.014733639322697734e+01
5.913602127290344512e+00,4.084088062786349127e+01,1.201724413859638396e+01
6.909726273436407773e+00,4.055874024875244999e+01,1.393261297586339964e+01
7.921034970964920596e+00,4.022714531513435077e+01,1.587136937200584264e+01
8.947930804751548450e+00,3.984689317695388411e+01,1.783504969866815415e+01
9.975233662520661682e+00,3.943340143832812572e+01,1.981135745743936027e+01
1.101654873029453974e+01,3.896100189973518724e+01,2.178637239166004491e+01
1.204625450506585693e+01,3.846827835639150805e+01,2.376991376293235803e+01
1.307654052163367986e+01,3.792988547724706905e+01,2.572998357756964083e+01
1.410357050386042488e+01,3.735632816637183851e+01,2.767638244370343514e+01
1.511415366027387641e+01,3.676129729746664054e+01,2.960226221904911270e+01
1.612021504851313836e+01,3.613331113362188063e+01,3.149241273470593683e+01
1.710952743711768420e+01,3.548768112872365066e+01,3.335543855090585907e+01
1.808255170730619454e+01,3.482521917190415905e+01,3.517906517203607564e+01
1.904594268841854188e+01,3.414332562964514750e+01,3.695949611699664672e+01
1.998577823606330384e+01,3.345556450418128236e+01,3.870374476783568696e+01
2.091018245093153638e+01,3.275800757233994887e+01,4.039837093968964155e+01
2.182043008643615778e+01,3.205228742342244175e+01,4.204569739773875625e+01
2.270641494601099453e+01,3.134684609205454464e+01,4.364941789725983767e+01
2.357699230788168876e+01,3.063835546882163285e+01,4.519947136589825476e+01
2.442921597289372571e+01,2.992989121438624167e+01,4.669976224751705018e+01
2.526118686814933767e+01,2.922420440142856179e+01,4.814894510480949208e+01
2.607639861343635346e+01,2.852068778081609679e+01,4.954358461191831964e+01
2.687188599639404529e+01,2.782209988355592856e+01,5.088554000368061025e+01
2.765014414475361804e+01,2.712834620265359575e+01,5.217155331141296415e+01
2.840954396417819794e+01,2.644138363599375552e+01,5.340218696954607225e+01
2.915311924854936620e+01,2.576098158531040383e+01,5.457453803234634648e+01
2.987844760615514872e+01,2.508945512634829811e+01,5.568996531987210119e+01
3.058859826996409836e+01,2.442715434894660476e+01,5.674492037233508768e+01
3.128378490518677779e+01,2.377552584578265638e+01,5.774025852002368708e+01
3.196295658627296632e+01,2.313783299261800508e+01,5.867503612741897001e+01
3.263332528846456881e+01,2.251376980828378294e+01,5.954581829295483431e+01
3.328608072260023931e+01,2.191158393341694932e+01,6.035925789393299112e+01
3.393629225316265519e+01,2.132912593086544106e+01,6.110623905446897908e+01
3.456247672328003517e+01,2.079260598965995044e+01,6.183959821426898174e+01
