
                        S T E P       1


                                INCREMENT     1


 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set DISC and time  0.1000000E+01

         6   8 -2.016049E+07  2.783934E+06 -2.160488E+07  1.170866E+05  7.278020E+03  2.243615E+05
         7   1 -2.853695E+07 -2.489524E+06 -3.047514E+07 -1.669363E+06 -9.766237E+03 -2.368036E+05
         7   2 -2.851797E+07 -2.588907E+06 -3.031248E+07  8.283668E+03 -9.042296E+03 -2.537104E+05
         7   3 -1.984195E+07  2.849668E+06 -2.137283E+07 -1.728554E+06 -7.713838E+03 -2.368036E+05
         7   4 -1.984561E+07  2.727641E+06 -2.126301E+07 -5.090735E+04 -7.142036E+03 -2.537104E+05
         7   5 -2.853695E+07 -2.489524E+06 -3.047514E+07 -1.669363E+06  9.766237E+03  2.368036E+05
         7   6 -2.851797E+07 -2.588907E+06 -3.031248E+07  8.283668E+03  9.042296E+03  2.537104E+05
         7   7 -1.984195E+07  2.849668E+06 -2.137283E+07 -1.728554E+06  7.713838E+03  2.368036E+05
         7   8 -1.984561E+07  2.727641E+06 -2.126301E+07 -5.090735E+04  7.142036E+03  2.537104E+05
         8   1 -2.785944E+07 -2.403718E+06 -2.992675E+07 -1.811072E+06 -1.041687E+04 -2.659629E+05
         8   2 -2.787070E+07 -2.565802E+06 -2.980221E+07 -1.670811E+05 -9.732560E+03 -2.825306E+05
         8   3 -1.932076E+07  2.846482E+06 -2.096477E+07 -1.886495E+06 -8.283931E+03 -2.659629E+05
         8   4 -1.935287E+07  2.663541E+06 -2.088889E+07 -2.425040E+05 -7.739738E+03 -2.825306E+05
         8   5 -2.785944E+07 -2.403718E+06 -2.992675E+07 -1.811072E+06  1.041687E+04  2.659629E+05
         8   6 -2.787070E+07 -2.565802E+06 -2.980221E+07 -1.670811E+05  9.732560E+03  2.825306E+05
         8   7 -1.932076E+07  2.846482E+06 -2.096477E+07 -1.886495E+06  8.283931E+03  2.659629E+05
         8   8 -1.935287E+07  2.663541E+06 -2.088889E+07 -2.425040E+05  7.739738E+03  2.825306E+05
         9   1 -2.695421E+07 -2.307242E+06 -2.931856E+07 -1.959865E+06 -1.191361E+04 -2.944802E+05
         9   2 -2.699103E+07 -2.532601E+06 -2.921593E+07 -3.643245E+05 -1.121093E+04 -3.105595E+05
         9   3 -1.862126E+07  2.834136E+06 -2.051358E+07 -2.054150E+06 -9.535077E+03 -2.944802E+05
         9   4 -1.867896E+07  2.587896E+06 -2.045967E+07 -4.586100E+05 -8.972684E+03 -3.105595E+05
         9   5 -2.695421E+07 -2.307242E+06 -2.931856E+07 -1.959865E+06  1.191361E+04  2.944802E+05
         9   6 -2.699103E+07 -2.532601E+06 -2.921593E+07 -3.643245E+05  1.121093E+04  3.105595E+05
         9   7 -1.862126E+07  2.834136E+06 -2.051358E+07 -2.054150E+06  9.535077E+03  2.944802E+05
         9   8 -1.867896E+07  2.587896E+06 -2.045967E+07 -4.586100E+05  8.972684E+03  3.105595E+05
        10   1 -2.580262E+07 -2.197292E+06 -2.862028E+07 -2.115826E+06 -1.419776E+04 -3.220958E+05
        10   2 -2.586321E+07 -2.489462E+06 -2.853009E+07 -5.838974E+05 -1.343797E+04 -3.375341E+05
        10   3 -1.772899E+07  2.812010E+06 -1.999623E+07 -2.231632E+06 -1.142428E+04 -3.220958E+05
        10   4 -1.781168E+07  2.497749E+06 -1.995759E+07 -6.997032E+05 -1.081291E+04 -3.375341E+05
        10   5 -2.580262E+07 -2.197292E+06 -2.862028E+07 -2.115826E+06  1.419776E+04  3.220958E+05
        10   6 -2.586321E+07 -2.489462E+06 -2.853009E+07 -5.838974E+05  1.343797E+04  3.375341E+05
        10   7 -1.772899E+07  2.812010E+06 -1.999623E+07 -2.231632E+06  1.142428E+04  3.220958E+05
        10   8 -1.781168E+07  2.497749E+06 -1.995759E+07 -6.997032E+05  1.081291E+04  3.375341E+05
        11   1 -2.438275E+07 -2.072111E+06 -2.780858E+07 -2.277575E+06 -1.726223E+04 -3.485410E+05
        11   2 -2.446662E+07 -2.435602E+06 -2.772468E+07 -8.255398E+05 -1.641681E+04 -3.631742E+05
        11   3 -1.662787E+07  2.778251E+06 -1.939558E+07 -2.417403E+06 -1.394604E+04 -3.485410E+05
        11   4 -1.673592E+07  2.390587E+06 -1.936808E+07 -9.653684E+05 -1.326304E+04 -3.631742E+05
        11   5 -2.438275E+07 -2.072111E+06 -2.780858E+07 -2.277575E+06  1.726223E+04  3.485410E+05
        11   6 -2.446662E+07 -2.435602E+06 -2.772468E+07 -8.255398E+05  1.641681E+04  3.631742E+05
        11   7 -1.662787E+07  2.778251E+06 -1.939558E+07 -2.417403E+06  1.394604E+04  3.485410E+05
        11   8 -1.673592E+07  2.390587E+06 -1.936808E+07 -9.653684E+05  1.326304E+04  3.631742E+05
        12   1 -2.267365E+07 -1.930723E+06 -2.686478E+07 -2.442278E+06 -2.111846E+04 -3.735261E+05
        12   2 -2.278067E+07 -2.369653E+06 -2.678259E+07 -1.087928E+06 -2.016506E+04 -3.871748E+05
        12   3 -1.530368E+07  2.730132E+06 -1.869857E+07 -2.608257E+06 -1.710629E+04 -3.735261E+05
        12   4 -1.543766E+07  2.264242E+06 -1.867928E+07 -1.253907E+06 -1.633402E+04 -3.871748E+05
        12   5 -2.267365E+07 -1.930723E+06 -2.686478E+07 -2.442278E+06  2.111846E+04  3.735261E+05
        12   6 -2.278067E+07 -2.369653E+06 -2.678259E+07 -1.087928E+06  2.016506E+04  3.871748E+05
        12   7 -1.530368E+07  2.730132E+06 -1.869857E+07 -2.608257E+06  1.710629E+04  3.735261E+05
        12   8 -1.543766E+07  2.264242E+06 -1.867928E+07 -1.253907E+06  1.633402E+04  3.871748E+05
        13   1 -2.065914E+07 -1.772918E+06 -2.577444E+07 -2.605552E+06 -2.577522E+04 -3.967343E+05
        13   2 -2.078889E+07 -2.289864E+06 -2.569001E+07 -1.368314E+06 -2.469598E+04 -4.092028E+05
        13   3 -1.374714E+07  2.664230E+06 -1.789595E+07 -2.799177E+06 -2.090523E+04 -3.967343E+05
        13   4 -1.390724E+07  2.116933E+06 -1.788234E+07 -1.561939E+06 -2.002990E+04 -4.092028E+05
        13   5 -2.065914E+07 -1.772918E+06 -2.577444E+07 -2.605552E+06  2.577522E+04  3.967343E+05
        13   6 -2.078889E+07 -2.289864E+06 -2.569001E+07 -1.368314E+06  2.469598E+04  4.092028E+05
        13   7 -1.374714E+07  2.664230E+06 -1.789595E+07 -2.799177E+06  2.090523E+04  3.967343E+05
        13   8 -1.390724E+07  2.116933E+06 -1.788234E+07 -1.561939E+06  2.002990E+04  4.092028E+05
        14   1 -1.833170E+07 -1.599401E+06 -2.452795E+07 -2.761273E+06 -3.122195E+04 -4.178211E+05
        14   2 -1.848297E+07 -2.194260E+06 -2.443732E+07 -1.662107E+06 -3.000305E+04 -4.288981E+05
        14   3 -1.195711E+07  2.576521E+06 -1.698280E+07 -2.983102E+06 -2.532368E+04 -4.178211E+05
        14   4 -1.214265E+07  1.947387E+06 -1.697214E+07 -1.883936E+06 -2.433504E+04 -4.288981E+05
        14   5 -1.833170E+07 -1.599401E+06 -2.452795E+07 -2.761273E+06  3.122195E+04  4.178211E+05
        14   6 -1.848297E+07 -2.194260E+06 -2.443732E+07 -1.662107E+06  3.000305E+04  4.288981E+05
        14   7 -1.195711E+07  2.576521E+06 -1.698280E+07 -2.983102E+06  2.532368E+04  4.178211E+05
        14   8 -1.214265E+07  1.947387E+06 -1.697214E+07 -1.883936E+06  2.433504E+04  4.288981E+05
        15   1 -1.569691E+07 -1.412066E+06 -2.312180E+07 -2.901314E+06 -3.741289E+04 -4.364162E+05
        15   2 -1.586715E+07 -2.080809E+06 -2.302054E+07 -1.962354E+06 -3.604480E+04 -4.458787E+05
        15   3 -9.944180E+06  2.462455E+06 -1.595946E+07 -3.150602E+06 -3.031005E+04 -4.364162E+05
        15   4 -1.015308E+07  1.755053E+06 -1.594840E+07 -2.211642E+06 -2.920169E+04 -4.458787E+05
        15   5 -1.569691E+07 -1.412066E+06 -2.312180E+07 -2.901314E+06  3.741289E+04  4.364162E+05
        15   6 -1.586715E+07 -2.080809E+06 -2.302054E+07 -1.962354E+06  3.604480E+04  4.458787E+05
        15   7 -9.944180E+06  2.462455E+06 -1.595946E+07 -3.150602E+06  3.031005E+04  4.364162E+05
        15   8 -1.015308E+07  1.755053E+06 -1.594840E+07 -2.211642E+06  2.920169E+04  4.458787E+05
        16   1 -1.277870E+07 -1.214413E+06 -2.156047E+07 -3.015232E+06 -4.425000E+04 -4.521315E+05
        16   2 -1.296351E+07 -1.947649E+06 -2.144329E+07 -2.259078E+06 -4.272827E+04 -4.597517E+05
        16   3 -7.734675E+06  2.317070E+06 -1.483289E+07 -3.289484E+06 -3.576678E+04 -4.521315E+05
        16   4 -7.962913E+06  1.540412E+06 -1.481702E+07 -2.533329E+06 -3.453679E+04 -4.597517E+05
        16   5 -1.277870E+07 -1.214413E+06 -2.156047E+07 -3.015232E+06  4.425000E+04  4.521315E+05
        16   6 -1.296351E+07 -1.947649E+06 -2.144329E+07 -2.259078E+06  4.272827E+04  4.597517E+05
        16   7 -7.734675E+06  2.317070E+06 -1.483289E+07 -3.289484E+06  3.576678E+04  4.521315E+05
        16   8 -7.962913E+06  1.540412E+06 -1.481702E+07 -2.533329E+06  3.453679E+04  4.597517E+05
        17   1 -9.625743E+06 -1.012121E+06 -1.985890E+07 -3.089907E+06 -5.156326E+04 -4.645752E+05
        17   2 -9.818239E+06 -1.793404E+06 -1.971927E+07 -2.538419E+06 -4.988972E+04 -4.701330E+05
        17   3 -5.375296E+06  2.135182E+06 -1.361833E+07 -3.384346E+06 -4.153538E+04 -4.645752E+05
        17   4 -5.616235E+06  1.305455E+06 -1.359174E+07 -2.832858E+06 -4.018731E+04 -4.701330E+05
        17   5 -9.625743E+06 -1.012121E+06 -1.985890E+07 -3.089907E+06  5.156326E+04  4.645752E+05
        17   6 -9.818239E+06 -1.793404E+06 -1.971927E+07 -2.538419E+06  4.988972E+04  4.701330E+05
        17   7 -5.375296E+06  2.135182E+06 -1.361833E+07 -3.384346E+06  4.153538E+04  4.645752E+05
        17   8 -5.616235E+06  1.305455E+06 -1.359174E+07 -2.832858E+06  4.018731E+04  4.701330E+05
        18   1 -6.319216E+06 -8.138102E+05 -1.804560E+07 -3.109208E+06 -5.908739E+04 -4.733757E+05
