"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
71, -2.521296116000000e-02, 1.030012281000000e-02, -1.142332218000000e-02, 1.197716965573669e+00, 3.470551787185666e+01, 2.311997024862457e-01, 9.302233144444351e-01, 2.480141988888294e+05, 4.719226502143354e+00, 3.207429380228895e+04, 0.000000000000000e+00, -2.284664436000000e+01, -2.060024562000000e+01
72, -2.521296116000000e-02, 1.040349176000000e-02, -1.132926206000000e-02, 1.197003194106180e+00, 3.728364646549878e+01, 9.583011257804928e-01, 1.994032809721888e+00, 2.478694355065880e+05, 4.953775005407312e+00, 3.373858445344451e+04, 0.000000000000000e+00, -2.265852412000000e+01, -2.080698352000000e+01
73, -2.521296116000000e-02, 1.050600179000000e-02, -1.123426660000000e-02, 1.197015405288015e+00, 3.693365623908773e+01, 8.414390956054113e-01, 1.803001465081985e+00, 2.478664218939940e+05, 4.934612521267434e+00, 3.371397074102946e+04, 0.000000000000000e+00, -2.246853320000000e+01, -2.101200358000000e+01
74, -2.521296116000000e-02, 1.065735021000000e-02, -1.109079375000000e-02, 1.196855899350626e+00, 3.624807585293623e+01, 4.574002049140876e-01, 1.313634772465546e+00, 2.477939730962789e+05, 4.808065192855060e+00, 3.291193484026966e+04, 0.000000000000000e+00, -2.218158750000000e+01, -2.131470042000000e+01
75, -2.521296116000000e-02, 1.087310517000000e-02, -1.087935676000000e-02, 1.196816218029580e+00, 3.559054692957122e+01, 2.046101596153644e-02, 9.464614861986839e-01, 2.477593899187623e+05, 4.635647409480240e+00, 3.178287872763244e+04, 0.000000000000000e+00, -2.175871352000000e+01, -2.174621034000000e+01
76, -2.521296116000000e-02, 1.116560501000000e-02, -1.057894533000000e-02, 1.196657940010297e+00, 3.464883806672778e+01, -2.444248005200773e-01, 6.673654541511018e-01, 2.476814430127949e+05, 4.454519730049350e+00, 3.053974187587895e+04, 0.000000000000000e+00, -2.115789066000000e+01, -2.233121002000000e+01
77, -2.521296116000000e-02, 1.153584574000000e-02, -1.017394135000000e-02, 1.196617184906452e+00, 3.335413075345281e+01, -5.497848770975365e-01, 5.224297466492839e-01, 2.476401056008632e+05, 4.284546629257573e+00, 2.932779211397635e+04, 0.000000000000000e+00, -2.034788270000000e+01, -2.307169148000000e+01
78, -2.521296116000000e-02, 1.196507581000000e-02, -9.665494316000001e-03, 1.196470572545093e+00, 3.163828510970480e+01, -7.685902265868437e-01, 1.080417442896419e-01, 2.475928502219207e+05, 4.079661404850405e+00, 2.783395480328421e+04, 0.000000000000000e+00, -1.933098863200000e+01, -2.393015162000000e+01
79, -2.521296116000000e-02, 1.241382096000000e-02, -9.081952907000000e-03, 1.196734733180103e+00, 3.031422310034316e+01, -9.533945196906727e-01, -3.463541647639063e-01, 2.476549476948224e+05, 3.919454395834972e+00, 2.673579762496677e+04, 0.000000000000000e+00, -1.816390581400000e+01, -2.482764192000000e+01
80, -2.521296116000000e-02, 1.283413251000000e-02, -8.477609467000000e-03, 1.196998557055186e+00, 2.975711367120579e+01, -8.841391014139256e-01, -5.857531015850445e-01, 2.477362476951721e+05, 3.844010302722306e+00, 2.632084479015985e+04, 0.000000000000000e+00, -1.695521893400000e+01, -2.566826502000000e+01
81, -2.521296116000000e-02, 1.318878114000000e-02, -7.914598637000000e-03, 1.197099914237000e+00, 2.977113200532277e+01, -8.438681004090774e-01, -5.820264280581483e-01, 2.477845161856342e+05, 3.863481492188738e+00, 2.651496028158723e+04, 0.000000000000000e+00, -1.582919727400000e+01, -2.637756228000000e+01
82, -2.521296116000000e-02, 1.346269839000000e-02, -7.439124386000000e-03, 1.197271616445164e+00, 3.041927751323510e+01, -8.510325655826699e-01, -3.668176803451194e-01, 2.478492540905177e+05, 3.988590648241921e+00, 2.733123651054769e+04, 0.000000000000000e+00, -1.487824877200000e+01, -2.692539678000000e+01
83, -2.521296116000000e-02, 1.366046533000000e-02, -7.069406365000000e-03, 1.197504576185281e+00, 3.138008116245600e+01, -7.536207964078622e-01, -1.216227757101018e-01, 2.479337772867499e+05, 4.173342491148424e+00, 2.855665805374290e+04, 0.000000000000000e+00, -1.413881273000000e+01, -2.732093066000000e+01
84, -2.521296116000000e-02, 1.379666572000000e-02, -6.799767235000000e-03, 1.197645986993618e+00, 3.296707938917530e+01, -5.138513538474831e-01, 4.469070387615361e-01, 2.479981060755861e+05, 4.430129121228163e+00, 3.021546166688631e+04, 0.000000000000000e+00, -1.359953447000000e+01, -2.759333144000000e+01
