"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
57, -2.521296116000000e-02, 1.356199421000000e-02, -6.394219047000000e-03, 1.197603238396271e+00, 3.100948284401224e+01, -3.355648970709034e-01, 2.091189376046374e-01, 2.481027413650025e+05, 6.760946027711666e+00, 8.970514100350125e+04, 0.000000000000000e+00, -1.278843809400000e+01, -2.712398842000000e+01
58, -2.521296116000000e-02, 5.276052211000000e-03, -1.444811727000000e-02, 1.197278734155212e+00, 3.636025656797592e+01, 1.383702286943993e+00, 1.291163998025275e+00, 2.479865593067183e+05, 4.948139874663189e+00, 3.374744011133925e+04, 0.000000000000000e+00, -2.889623454000000e+01, -1.055210442200000e+01
59, -2.521296116000000e-02, 5.407112320000000e-03, -1.439958180000000e-02, 1.196880930937103e+00, 3.717044628400341e+01, 1.613542877737179e+00, 1.297754820075821e+00, 2.478786469887638e+05, 4.984079987438218e+00, 3.421253170794849e+04, 0.000000000000000e+00, -2.879916360000000e+01, -1.081422464000000e+01
60, -2.521296116000000e-02, 5.601844705000000e-03, -1.432494871000000e-02, 1.196681280627521e+00, 3.674542941702114e+01, 1.170511945929778e+00, 1.035283014042696e+00, 2.477848845014180e+05, 4.844647311428754e+00, 3.334289156340702e+04, 0.000000000000000e+00, -2.864989742000000e+01, -1.120368941000000e+01
61, -2.521296116000000e-02, 5.882089733000000e-03, -1.421217224000000e-02, 1.196555404750835e+00, 3.594752350078435e+01, 6.219833634739829e-01, 7.305459551710033e-01, 2.477140965052102e+05, 4.657191500369659e+00, 3.212430285510397e+04, 0.000000000000000e+00, -2.842434448000000e+01, -1.176417946600000e+01
62, -2.521296116000000e-02, 6.267286822000000e-03, -1.404656312000000e-02, 1.196638924078987e+00, 3.505705603900696e+01, 2.142347846443945e-01, 5.009088031529397e-01, 2.477030820682099e+05, 4.470582092223943e+00, 3.087855981707929e+04, 0.000000000000000e+00, -2.809312624000000e+01, -1.253457364400000e+01
63, -2.521296116000000e-02, 6.764332969000000e-03, -1.381407322000000e-02, 1.196615948610007e+00, 3.395268415666754e+01, -8.110863775893494e-02, 4.252549754558285e-01, 2.476661920608163e+05, 4.305319575509060e+00, 2.974394511872665e+04, 0.000000000000000e+00, -2.762814644000000e+01, -1.352866593800000e+01
64, -2.521296116000000e-02, 7.355464105000000e-03, -1.350858865000000e-02, 1.196823646333911e+00, 3.263690953809541e+01, -2.613552224063382e-01, 2.575561794606458e-01, 2.476855648886654e+05, 4.132368902547416e+00, 2.858256201976463e+04, 0.000000000000000e+00, -2.701717730000000e+01, -1.471092821000000e+01
65, -2.521296116000000e-02, 7.993362197000000e-03, -1.314119402000000e-02, 1.197074670329443e+00, 3.131445487766164e+01, -4.501319246296478e-01, 1.193077593632452e-01, 2.477183822597569e+05, 3.969777606833504e+00, 2.747639814236130e+04, 0.000000000000000e+00, -2.628238804000000e+01, -1.598672439400000e+01
66, -2.521296116000000e-02, 8.612951653000000e-03, -1.274369975000000e-02, 1.197329467333857e+00, 3.026732108624076e+01, -6.364644695821481e-01, -2.174997192389585e-02, 2.477671571049413e+05, 3.865973361416826e+00, 2.676249353831174e+04, 0.000000000000000e+00, -2.548739950000000e+01, -1.722590330600000e+01
67, -2.521296116000000e-02, 9.156059180000000e-03, -1.235926372000000e-02, 1.197540340159763e+00, 2.997015694795791e+01, -6.573274112844488e-01, -1.030815215076816e-01, 2.478275927219227e+05, 3.861381797809324e+00, 2.672072214404683e+04, 0.000000000000000e+00, -2.471852744000000e+01, -1.831211836000000e+01
68, -2.521296116000000e-02, 9.591081838999999e-03, -1.202480639000000e-02, 1.197735998966089e+00, 3.040717559908969e+01, -6.088246883616122e-01, -4.109105276673135e-02, 2.479002392879077e+05, 3.948064062236147e+00, 2.726594316566586e+04, 0.000000000000000e+00, -2.404961278000000e+01, -1.918216367800000e+01
