"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Turb_Kin_Energy","Omega","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
35879, 4.152572886000000e-02, 2.050316061000000e-02, 5.816852129000000e-02, 1.327186887275837e+00, 1.637175612864076e+00, 1.544627686427480e+02, -2.547671681322179e+00, 2.911892912959508e+05, 3.369615088960533e+01, 1.370098305449635e+05, 0.000000000000000e+00, 1.163370425800000e+02, -4.100632122000000e+01
35880, 4.152572886000000e-02, 1.976454966000000e-02, 5.842361716000000e-02, 1.333888857294890e+00, 3.021515033216638e+00, 1.513909849504944e+02, 7.937468622318056e+00, 2.916100811326446e+05, 1.222691169597943e+01, 8.213918185011404e+04, 0.000000000000000e+00, 1.168472343200000e+02, -3.952909932000000e+01
35881, 4.152572886000000e-02, 1.868903558000000e-02, 5.877649542000000e-02, 1.337857091442044e+00, 2.898749807142347e+00, 1.455842303021944e+02, 9.934669167140315e+00, 2.919074589062043e+05, 9.264360034016834e+00, 7.577998011703663e+04, 0.000000000000000e+00, 1.175529908400000e+02, -3.737807116000000e+01
35882, 4.152572886000000e-02, 1.718586739000000e-02, 5.923345699000000e-02, 1.341227271070462e+00, 2.314447336065432e+00, 1.393733270208325e+02, 1.000993809350302e+01, 2.922531755256412e+05, 8.807941312285493e+00, 7.608255831425580e+04, 0.000000000000000e+00, 1.184669139800000e+02, -3.437173478000000e+01
35883, 4.152572886000000e-02, 1.520190297000000e-02, 5.977339384000000e-02, 1.344659691383819e+00, 1.962483614921950e+00, 1.339081682736313e+02, 1.237969751318352e+01, 2.927315303884426e+05, 8.865338436482839e+00, 7.774881683063388e+04, 0.000000000000000e+00, 1.195467876800000e+02, -3.040380594000000e+01
35884, 4.152572886000000e-02, 1.277360467000000e-02, 6.033897156000000e-02, 1.347419898764972e+00, 2.131087820247430e+00, 1.300998065727774e+02, 1.758630773085225e+01, 2.931798687266246e+05, 9.107632898456599e+00, 7.996136674178860e+04, 0.000000000000000e+00, 1.206779431200000e+02, -2.554720934000000e+01
35885, 4.152572886000000e-02, 1.006296724000000e-02, 6.084975887000000e-02, 1.349194954895180e+00, 2.552995153683586e+00, 1.286693384657342e+02, 2.540078723680276e+01, 2.936371467097119e+05, 9.415989826630383e+00, 8.235864279946496e+04, 0.000000000000000e+00, 1.216995177400000e+02, -2.012593448000000e+01
35886, 4.152572886000000e-02, 7.332202435000000e-03, 6.123883794000000e-02, 1.350199977197197e+00, 2.913917414010787e+00, 1.289619672110823e+02, 3.480247659283507e+01, 2.941414113912169e+05, 9.735599512163812e+00, 8.472166596439600e+04, 0.000000000000000e+00, 1.224776758800000e+02, -1.466440487000000e+01
35887, 4.152572886000000e-02, 4.851105325000000e-03, 6.148514651000000e-02, 1.350145408933537e+00, 2.996484212416904e+00, 1.301893819115355e+02, 4.479332298828017e+01, 2.945321640727745e+05, 1.019517449221395e+01, 8.762660029998148e+04, 0.000000000000000e+00, 1.229702930200000e+02, -9.702210650000000e+00
35888, 4.152572886000000e-02, 2.798940198000000e-03, 6.161268050000000e-02, 1.348475471334681e+00, 3.099662816082937e+00, 1.320594168928296e+02, 5.506840439159585e+01, 2.945992395707076e+05, 1.099362394077633e+01, 9.152780452735766e+04, 0.000000000000000e+00, 1.232253610000000e+02, -5.597880396000000e+00
35889, 4.152572886000000e-02, 1.228686541000000e-03, 6.166398296000000e-02, 1.346203245143016e+00, 3.451814159992841e+00, 1.337621510334270e+02, 6.526641374553388e+01, 2.945521488946960e+05, 1.180092217293007e+01, 9.543043017399476e+04, 0.000000000000000e+00, 1.233279659200000e+02, -2.457373082000000e+00
35890, 4.152572886000000e-02, 9.682717527000000e-05, 6.167614684000000e-02, 1.342718668225599e+00, 3.574007728425709e+00, 1.342891932826624e+02, 7.488347164020897e+01, 2.941513196597646e+05, 1.353701946275583e+01, 1.008487841793905e+05, 0.000000000000000e+00, 1.233522936800000e+02, -1.936543505400000e-01
35891, 4.152572886000000e-02, -6.845857655000000e-04, 6.167242339000000e-02, 1.335408271654318e+00, 3.194913303453108e+00, 1.354552295236243e+02, 7.415274379782602e+01, 2.941913736001510e+05, 4.660397658732173e+01, 1.668947027352917e+05, 0.000000000000000e+00, 1.233448467800000e+02, 1.369171531000000e+00
35892, 4.152572886000000e-02, -1.208202792000000e-03, 6.166438770000000e-02, 1.288088544381343e+00, 0.000000000000000e+00, 1.588396299502932e+02, 3.112176923248539e+00, 2.944158832931832e+05, 1.000000000000000e-10, 6.716186878331058e+04, 0.000000000000000e+00, 1.233287754000000e+02, 2.416405584000000e+00
35893, 4.152572886000000e-02, -2.672249352000000e-03, 6.161830530000000e-02, 1.280594634829885e+00, 0.000000000000000e+00, 1.578240261741224e+02, 6.844478270223208e+00, 2.934555251502885e+05, 1.000000000000000e-10, 6.769096171216227e+04, 0.000000000000000e+00, 1.232366106000000e+02, 5.344498704000000e+00
35894, 4.152572886000000e-02, -3.195335230000000e-03, 6.159339492000000e-02, 1.333288123105031e+00, 3.395325017649889e+00, 1.442071591010550e+02, 5.193846210438144e+01, 2.932636943201961e+05, 4.129168415380978e+01, 1.485493184040760e+05, 0.000000000000000e+00, 1.231867898400000e+02, 6.390670460000000e+00
35895, 4.152572886000000e-02, -3.975435514000000e-03, 6.154796810000000e-02, 1.342174544033266e+00, 3.948949871642931e+00, 1.352712031394360e+02, 6.377350274582148e+01, 2.938771454881694e+05, 1.501656869271780e+01, 8.796826324443538e+04, 0.000000000000000e+00, 1.230959362000000e+02, 7.950871028000000e+00
35896, 4.152572886000000e-02, -5.104289355000000e-03, 6.146464589000000e-02, 1.347096766024996e+00, 3.368806292288407e+00, 1.286458133006427e+02, 6.463801759135660e+01, 2.943208916336412e+05, 1.078754338263068e+01, 8.205304710668536e+04, 0.000000000000000e+00, 1.229292917800000e+02, 1.020857871000000e+01
35897, 4.152572886000000e-02, -6.668208259000000e-03, 6.131469207000000e-02, 1.349593088871582e+00, 2.507172165148305e+00, 1.230494612135167e+02, 6.361743058597366e+01, 2.944738724252838e+05, 1.029521007517410e+01, 8.376332564764960e+04, 0.000000000000000e+00, 1.226293841400000e+02, 1.333641651800000e+01
35898, 4.152572886000000e-02, -8.708290493999999e-03, 6.105835030000000e-02, 1.351038239841710e+00, 2.040984810777801e+00, 1.172435263155198e+02, 6.466197345729802e+01, 2.944361815559092e+05, 1.038881942010958e+01, 8.543215061874621e+04, 0.000000000000000e+00, 1.221167006000000e+02, 1.741658098800000e+01
35899, 4.152572886000000e-02, -1.116898592000000e-02, 6.065649362000000e-02, 1.351221950192339e+00, 1.956266867641845e+00, 1.109108344982339e+02, 6.916450871700005e+01, 2.941324407652973e+05, 1.055339244608238e+01, 8.725013823660254e+04, 0.000000000000000e+00, 1.213129872400000e+02, 2.233797184000000e+01
35900, 4.152572886000000e-02, -1.386987602000000e-02, 6.009644751000000e-02, 1.349677257772930e+00, 2.152186894063473e+00, 1.049768261039377e+02, 7.587621364001738e+01, 2.935160845012490e+05, 1.077957120725822e+01, 8.961883055590215e+04, 0.000000000000000e+00, 1.201928950200000e+02, 2.773975204000000e+01
35901, 4.152572886000000e-02, -1.654302437000000e-02, 5.941619989000000e-02, 1.346562652669876e+00, 2.497529999339946e+00, 9.993160868136999e+01, 8.435185780127587e+01, 2.927031684027422e+05, 1.133090585328329e+01, 9.293642358561470e+04, 0.000000000000000e+00, 1.188323997800000e+02, 3.308604874000000e+01
35902, 4.152572886000000e-02, -1.893094674000000e-02, 5.869902657000000e-02, 1.342356113046248e+00, 2.863168913042437e+00, 9.595387315150471e+01, 9.422897560700196e+01, 2.918343551846056e+05, 1.221916289796367e+01, 9.712768161297905e+04, 0.000000000000000e+00, 1.173980531400000e+02, 3.786189348000000e+01
35903, 4.152572886000000e-02, -2.087702734000000e-02, 5.803538743000000e-02, 1.337763265938725e+00, 3.320824935173149e+00, 9.258033517099138e+01, 1.043486407340380e+02, 2.909977131597369e+05, 1.319265268893528e+01, 1.013867230240737e+05, 0.000000000000000e+00, 1.160707748600000e+02, 4.175405468000000e+01
35904, 4.152572886000000e-02, -2.234848176000000e-02, 5.748479649000000e-02, 1.333078138355870e+00, 3.933245846354552e+00, 8.888445805028795e+01, 1.136662139571499e+02, 2.901567662979595e+05, 1.368014625491554e+01, 1.040562862925065e+05, 0.000000000000000e+00, 1.149695929800000e+02, 4.469696352000000e+01
35905, 4.152572886000000e-02, -2.339967439000000e-02, 5.706497790000000e-02, 1.329635619619326e+00, 4.423790062459318e+00, 8.410810207695147e+01, 1.217589579696410e+02, 2.895863206732034e+05, 1.507912065833843e+01, 1.093519370570064e+05, 0.000000000000000e+00, 1.141299558000000e+02, 4.679934878000000e+01
35906, 4.152572886000000e-02, -2.412078032000000e-02, 5.676393592000000e-02, 1.321596976678147e+00, 2.797633415531025e+00, 8.898484604164402e+01, 1.179128543257391e+02, 2.882225889188825e+05, 4.698193601725044e+01, 1.727513966332238e+05, 0.000000000000000e+00, 1.135278718400000e+02, 4.824156064000000e+01
35907, 4.152572886000000e-02, -2.460187609000000e-02, 5.655708760000000e-02, 1.478210223314965e+00, 0.000000000000000e+00, 1.670815698984075e+02, 7.267913278411625e+01, 2.890289008962027e+05, 1.000000000000000e-10, 5.157904553511641e+04, 0.000000000000000e+00, 1.131141752000000e+02, 4.920375218000000e+01
35908, 4.128620984000000e-02, 2.104007132000000e-02, 5.804180455000000e-02, 1.308534553626018e+00, 0.000000000000000e+00, 1.519814802298211e+02, -5.509306969599734e+01, 2.917266527982062e+05, 1.000000000000000e-10, 4.459095830973876e+04, 0.000000000000000e+00, 1.160836091000000e+02, -4.208014264000000e+01
35909, 4.128620984000000e-02, 2.054586537000000e-02, 5.821858031000000e-02, 1.327751966360328e+00, 2.332542053846188e+00, 1.544791483438644e+02, -3.667072850972311e+00, 2.913373983632849e+05, 3.489028645950945e+01, 1.234025837950671e+05, 0.000000000000000e+00, 1.164371606200000e+02, -4.109173074000000e+01
35910, 4.128620984000000e-02, 1.980566910000000e-02, 5.847453419000000e-02, 1.334406346669710e+00, 4.396697705393468e+00, 1.512753373931088e+02, 6.594222389706292e+00, 2.916474862265910e+05, 1.033382314954245e+01, 5.820795107863237e+04, 0.000000000000000e+00, 1.169490683800000e+02, -3.961133820000000e+01
35911, 4.128620984000000e-02, 1.872783263000000e-02, 5.882859816000000e-02, 1.338330206026184e+00, 4.137760377275226e+00, 1.458635465937630e+02, 8.974314001104485e+00, 2.919408475115252e+05, 6.372622118622284e+00, 4.588947934563514e+04, 0.000000000000000e+00, 1.176571963200000e+02, -3.745566526000000e+01
35912, 4.128620984000000e-02, 1.722139290000000e-02, 5.928709222000000e-02, 1.341795085162680e+00, 3.292751236231747e+00, 1.400865631054182e+02, 9.184367434470644e+00, 2.923330826976292e+05, 5.484104740212238e+00, 4.294328455928588e+04, 0.000000000000000e+00, 1.185741844400000e+02, -3.444278580000000e+01
35913, 4.128620984000000e-02, 1.523306954000000e-02, 5.982883309000000e-02, 1.345165371974951e+00, 2.734864786816156e+00, 1.347777734305613e+02, 1.133913551190404e+01, 2.928127892423572e+05, 5.304506014426036e+00, 4.256834559414558e+04, 0.000000000000000e+00, 1.196576661800000e+02, -3.046613908000000e+01
35914, 4.128620984000000e-02, 1.279938180000000e-02, 6.039628716000000e-02, 1.347686985675669e+00, 2.751833713575553e+00, 1.309467623629801e+02, 1.628294628304988e+01, 2.932014996384400e+05, 5.333226407994843e+00, 4.300461405168835e+04, 0.000000000000000e+00, 1.207925743200000e+02, -2.559876360000000e+01
35915, 4.128620984000000e-02, 1.008267125000000e-02, 6.090874664000000e-02, 1.349422381378467e+00, 3.225139729450263e+00, 1.293489258980339e+02, 2.412382963881203e+01, 2.936342007290986e+05, 5.404579442680217e+00, 4.359991959023519e+04, 0.000000000000000e+00, 1.218174932800000e+02, -2.016534250000000e+01
35916, 4.128620984000000e-02, 7.345742286000000e-03, 6.129906808000000e-02, 1.350499209330468e+00, 3.676820246766950e+00, 1.295488158949144e+02, 3.374781222177641e+01, 2.941443847728863e+05, 5.490848476052869e+00, 4.436887492597206e+04, 0.000000000000000e+00, 1.225981361600000e+02, -1.469148457200000e+01
35917, 4.128620984000000e-02, 4.859017033000000e-03, 6.154612604000000e-02, 1.350582114006811e+00, 3.680065800538562e+00, 1.308626094175628e+02, 4.411774150917521e+01, 2.945874168149339e+05, 5.616065202495102e+00, 4.566437880108868e+04, 0.000000000000000e+00, 1.230922520800000e+02, -9.718034066000000e+00
35918, 4.128620984000000e-02, 2.802184808000000e-03, 6.167400941000000e-02, 1.348983257285878e+00, 3.635020949568608e+00, 1.325695585573374e+02, 5.505061692947785e+01, 2.946875871541428e+05, 5.845454520827154e+00, 4.790551712264295e+04, 0.000000000000000e+00, 1.233480188200000e+02, -5.604369616000000e+00
35919, 4.128620984000000e-02, 1.228356686000000e-03, 6.172541468000000e-02, 1.346876312145701e+00, 4.039023691419210e+00, 1.338689870256848e+02, 6.586982237149765e+01, 2.946687287492131e+05, 6.194829445057986e+00, 5.054404546067693e+04, 0.000000000000000e+00, 1.234508293600000e+02, -2.456713372000000e+00
35920, 4.128620984000000e-02, 9.392064026000000e-05, 6.173756438000000e-02, 1.343606275773966e+00, 4.540346755019926e+00, 1.340164548657505e+02, 7.542699463750803e+01, 2.943224643892198e+05, 8.086450862926005e+00, 5.724015115724322e+04, 0.000000000000000e+00, 1.234751287600000e+02, -1.878412805200000e-01
35921, 4.128620984000000e-02, -6.892706799000000e-04, 6.173378802000000e-02, 1.334939979549857e+00, 4.280478553654829e+00, 1.348844963367822e+02, 7.420641311541441e+01, 2.943601602012961e+05, 4.733905421774924e+01, 1.541009110034808e+05, 0.000000000000000e+00, 1.234675760400000e+02, 1.378541359800000e+00
35922, 4.128620984000000e-02, -1.214078961000000e-03, 6.172569715000000e-02, 1.284574971885075e+00, 0.000000000000000e+00, 1.585534853812921e+02, 3.118578804008660e+00, 2.949428240061557e+05, 1.000000000000000e-10, 4.974936858285037e+04, 0.000000000000000e+00, 1.234513943000000e+02, 2.428157922000000e+00
35923, 4.128620984000000e-02, -2.654218781000000e-03, 6.168055447000000e-02, 1.297111758454481e+00, 0.000000000000000e+00, 1.600175642688083e+02, 6.885826951810563e+00, 2.940583789923590e+05, 1.000000000000000e-10, 4.866012508425834e+04, 0.000000000000000e+00, 1.233611089400000e+02, 5.308437562000001e+00
35924, 4.128620984000000e-02, -3.178503483000000e-03, 6.165576042000000e-02, 1.335134508336604e+00, 4.513410371457927e+00, 1.444615212183624e+02, 5.108642708519557e+01, 2.933176534831888e+05, 4.230192653392351e+01, 1.368703790954546e+05, 0.000000000000000e+00, 1.233115208400000e+02, 6.357006966000000e+00
