"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         466,      -5.673407363,      -2.961763246,      -3.249875538,      -3.358038549,     -0.2253781939
          0,           0,         467,       -5.69915516,      -2.988130765,      -3.249380576,      -3.357430353,     -0.2704439995
          0,           0,         468,      -5.700218521,      -2.983926155,      -3.249711949,      -3.356257582,     -0.2678937612
          0,           0,         469,       -5.68088543,      -2.961193145,      -3.249594191,      -3.354892055,     -0.2326869688
          0,           0,         470,      -5.679807404,      -2.961255281,      -3.249344649,      -3.352863148,     -0.2353253436
          0,           0,         471,      -5.689995046,      -2.970866583,      -3.249460498,      -3.350550521,     -0.2534198101
          0,           0,         472,      -5.692969692,      -2.972446126,      -3.250341123,      -3.347669271,     -0.2581773941
          0,           0,         473,      -5.692758336,      -2.971156116,      -3.250781181,      -3.344503057,      -0.257728601
          0,           0,         474,      -5.687028448,       -2.96486604,      -3.250753984,      -3.341228248,     -0.2496619743
          0,           0,         475,      -5.674003572,      -2.951518451,      -3.250970905,      -3.337839019,     -0.2282998412
          0,           0,         476,      -5.677676376,      -2.957270752,      -3.252089239,      -3.334077708,     -0.2380583436
          0,           0,         477,      -5.692931179,      -2.972832608,      -3.254327059,      -3.329909307,     -0.2661199196
          0,           0,         478,      -5.685459429,      -2.964266803,      -3.255690715,      -3.325846383,     -0.2531814312
          0,           0,         479,      -5.662910416,      -2.941497501,      -3.256104905,      -3.322681217,     -0.2146066027
          0,           0,         480,      -5.661914032,      -2.944646358,      -3.255997361,      -3.319860892,     -0.2191485848
          0,           0,         481,      -5.678528548,      -2.961746967,      -3.255724672,      -3.317130268,     -0.2484357783
          0,           0,         482,      -5.650378166,      -2.936245432,      -3.255201779,      -3.314474728,     -0.2105529189
          0,           0,         483,      -5.610129089,      -2.891295992,      -3.254218242,      -3.312148287,     -0.1418992266
          0,           0,         484,      -5.618306047,       -2.90148724,      -3.253870747,      -3.309921332,     -0.1519008652
          0,           0,         485,       -5.63667084,      -2.923043956,      -3.254763291,      -3.306760613,     -0.1844885911
          0,           0,         486,      -5.638182155,      -2.929781497,      -3.255564323,      -3.301658665,     -0.1950852909
          0,           0,         487,      -5.634709903,      -2.925666149,       -3.25485146,      -3.302830947,     -0.1869076842
          0,           0,         488,      -5.627292263,      -2.913778787,       -3.25310331,      -3.303408448,     -0.1670081817
          0,           0,         489,      -5.620553397,      -2.911220085,      -3.251500993,      -3.303213154,     -0.1622783098
          0,           0,         490,      -5.619696667,      -2.914440043,      -3.250720053,      -3.302493747,     -0.1676622868
          0,           0,         491,      -5.602252106,      -2.894518642,      -3.249774087,      -3.301180028,       -0.13916815
          0,           0,         492,      -5.588362023,      -2.878555219,      -3.249516124,      -3.299061776,     -0.1249733527
          0,           0,         493,      -5.555365417,      -2.838852399,      -3.248279224,      -3.298675613,    -0.08077216302
          0,           0,         494,      -5.424285443,      -2.685810999,      -3.245860701,      -3.298886248,     0.07540075003
          0,           0,         495,      -5.397157319,      -2.672082846,      -3.242668131,       -3.29684377,      0.1003622094
          0,           0,         496,      -5.389701639,      -2.650483814,      -3.240775382,      -3.293449523,      0.1204071288
          0,           0,         497,      -5.392352137,      -2.665899982,       -3.23907059,      -3.298060733,      0.1085921248
          0,           0,         498,      -5.386998682,      -2.653576932,      -3.239262791,      -3.298222442,      0.1152304176
          0,           0,         499,      -5.392455212,      -2.666982398,      -3.237613154,      -3.297543299,      0.1060008324
          0,           0,         500,      -5.391351729,      -2.658568788,      -3.235904886,      -3.296468219,      0.1108314405
          0,           0,         501,      -5.391616408,      -2.665223426,       -3.23314511,      -3.297132879,      0.1072530491
          0,           0,         502,      -5.389314747,      -2.656218047,      -3.230147453,      -3.295196913,      0.1131517933
          0,           0,         503,       -5.38973879,      -2.662923524,      -3.227190281,      -3.299765748,      0.1091071688
          0,           0,         504,      -5.385411095,       -2.65209371,       -3.22489715,       -3.29866783,      0.1170366359
          0,           0,         505,      -5.384722727,      -2.656500338,      -3.223031284,      -3.296732093,       0.115353964
          0,           0,         506,      -5.382758181,      -2.647649218,      -3.222068012,      -3.297707823,      0.1215096122
          0,           0,         507,      -5.380682905,      -2.651254941,      -3.219274176,      -3.299361607,       0.120552753
          0,           0,         508,       -5.37692783,       -2.64236075,      -3.217069674,       -3.29811437,      0.1262263212
          0,           0,         509,      -5.377470645,      -2.646479209,      -3.216068542,      -3.303125336,      0.1246380345
          0,           0,         510,       -5.37566999,       -2.63849111,      -3.215935842,      -3.302895825,      0.1296821809
          0,           0,         511,      -5.372040301,      -2.639566135,      -3.213982767,      -3.302898119,       0.131545936
          0,           0,         512,      -5.371622618,      -2.633405544,      -3.211935339,      -3.302998691,      0.1345548651
          0,           0,         513,      -5.369290188,       -2.63504674,       -3.21009327,      -3.301612144,      0.1352336562
          0,           0,         514,      -5.367450582,      -2.628036481,      -3.208943651,      -3.304355758,      0.1390531125
          0,           0,         515,      -5.362547937,        -2.6267634,       -3.20741324,      -3.307337118,      0.1435967162
          0,           0,         516,      -5.361179072,      -2.620177646,      -3.207336036,      -3.308382651,      0.1473395785
          0,           0,         517,      -5.355191887,      -2.617214409,      -3.205472152,      -3.311233591,      0.1532099573
          0,           0,         518,      -5.349403614,      -2.607203425,      -3.204769932,      -3.316331816,       0.160637292
          0,           0,         519,      -5.337336931,       -2.59628121,      -3.201923251,      -3.315956217,      0.1761396146
          0,           0,         520,      -5.318434144,      -2.573165425,      -3.201502935,      -3.314491581,      0.1991709583
          0,           0,         521,      -5.317570196,      -2.574249961,      -3.199918613,      -3.317222313,      0.2013492089
          0,           0,         522,      -5.395164072,      -2.659601292,      -3.199996502,      -3.323802028,      0.1124378237
          0,           0,         523,      -5.505639136,      -2.785900667,      -3.198308868,       -3.33172463,    -0.03024889073
          0,           0,         524,      -5.556723574,      -2.820095561,      -3.199866333,      -3.337226379,    -0.07126205295
          0,           0,         525,      -5.576035908,      -2.840461145,      -3.198334708,      -3.338964825,    -0.09067904733
          0,           0,         526,      -5.583812447,      -2.846201823,      -3.198006944,      -3.338112295,     -0.1010633329
          0,           0,         527,      -5.591376956,      -2.852708466,      -3.197323868,      -3.340196132,     -0.1088666682
          0,           0,         528,      -5.590012374,      -2.850466093,      -3.197297976,      -3.345619542,     -0.1075365551
          0,           0,         529,      -5.583218089,      -2.841586123,      -3.196147856,      -3.347317693,    -0.09554868661
          0,           0,         530,      -5.589062974,      -2.846821903,      -3.196238916,      -3.353324614,     -0.1039805645
          0,           0,         531,      -5.585720188,      -2.841788235,       -3.19353034,       -3.35531214,     -0.0977115997
          0,           0,         532,      -5.588552337,      -2.843949152,      -3.193910337,      -3.359094031,     -0.1020890726
          0,           0,         533,      -5.588362914,      -2.840914954,      -3.192939213,      -3.363444457,    -0.09973814167
          0,           0,         534,      -5.589062155,      -2.842094631,      -3.193320405,      -3.369082638,     -0.1017599349
          0,           0,         535,      -5.587698688,      -2.839247702,      -3.192689325,      -3.367797665,    -0.09859828445
          0,           0,         536,       -5.58887871,      -2.840360603,      -3.193773819,      -3.368183883,     -0.1008506595
          0,           0,         537,      -5.589929366,      -2.838376274,       -3.19306921,      -3.371657583,     -0.1004412267
          0,           0,         538,      -5.589723195,      -2.838938341,      -3.192934153,      -3.372383067,     -0.1014458755
          0,           0,         539,      -5.587741421,      -2.836091258,      -3.193667263,      -3.376943938,    -0.09822871842
          0,           0,         540,      -5.587108329,       -2.83676428,      -3.194166736,       -3.37392993,    -0.09978110066
          0,           0,         541,      -5.589069676,      -2.835588833,      -3.193797822,      -3.368860742,     -0.1001619368
          0,           0,         542,      -5.587932145,      -2.836077672,      -3.194274914,      -3.370078541,     -0.1005954729
          0,           0,         543,      -5.585973361,      -2.833698248,       -3.19325519,      -3.367558311,    -0.09758754787
          0,           0,         544,      -5.584700674,      -2.834125478,      -3.195109191,      -3.368048185,    -0.09843059195
          0,           0,         545,      -5.584356807,      -2.831668486,      -3.195718076,      -3.362814378,    -0.09713078924
          0,           0,         546,      -5.585538163,      -2.833770639,      -3.199835429,      -3.359397338,    -0.09983091624
          0,           0,         547,      -5.564911021,      -2.816033674,      -3.199954629,      -3.357420662,    -0.07861806097
          0,           0,         548,      -5.539974989,      -2.792105171,      -3.200182733,      -3.358375761,    -0.05053753842
          0,           0,         549,      -5.470167597,       -2.73166652,      -3.201380931,      -3.354561046,     0.01355727836
          0,           0,         550,      -5.375948259,       -2.61940757,      -3.202606208,      -3.347597681,      0.1361446776
          0,           0,         551,      -5.328372622,      -2.573161261,      -3.203832133,      -3.339509331,      0.1991944662
          0,           0,         552,      -5.323673667,      -2.572412499,       -3.20484009,      -3.336118402,      0.2036443924
          0,           0,         553,      -5.328759476,      -2.582795318,      -3.203813875,       -3.33236519,      0.1859867866
          0,           0,         554,      -5.346427232,      -2.599489869,      -3.205544027,      -3.331227932,      0.1685299362
          0,           0,         555,      -5.364686629,      -2.618530829,      -3.204821965,      -3.328181887,      0.1464103184
          0,           0,         556,        -5.3748062,      -2.627107481,      -3.206587095,      -3.326757606,      0.1357655485
          0,           0,         557,      -5.369779915,      -2.625200667,       -3.20723637,      -3.323522097,      0.1389656005
          0,           0,         558,      -5.370467992,      -2.625087426,      -3.207554397,      -3.319175804,      0.1422574396
          0,           0,         559,      -5.388745108,      -2.646922778,       -3.20700137,      -3.311278547,      0.1148615453
          0,           0,         560,      -5.401214776,      -2.657066554,      -3.209471669,       -3.30905691,      0.1032293097
          0,           0,         561,      -5.408238055,      -2.667301109,      -3.207480664,      -3.308905981,     0.09084777104
          0,           0,         562,      -5.417164819,      -2.673785166,      -3.208119861,      -3.306608753,     0.08369226301
          0,           0,         563,      -5.420401584,      -2.682845265,      -3.205965063,       -3.30953023,     0.07493659938
          0,           0,         564,      -5.427043411,      -2.686267646,      -3.205665818,      -3.309877533,     0.07145597284
          0,           0,         565,      -5.433079713,      -2.697616525,      -3.205418943,      -3.307819785,     0.05895989862
          0,           0,         566,      -5.439704695,      -2.700965884,      -3.203687613,      -3.307617442,      0.0549070177
          0,           0,         567,      -5.441589761,      -2.708506306,      -3.201955079,      -3.305369196,     0.04813084191
          0,           0,         568,      -5.444864892,      -2.707374687,      -3.201358336,      -3.304138056,     0.04879809114
          0,           0,         569,      -5.445953134,      -2.713114665,      -3.199297944,       -3.30023638,     0.04340618641
          0,           0,         570,      -5.449344451,      -2.711771136,      -3.199668404,      -3.305755767,      0.0443476717
          0,           0,         571,      -5.449954477,      -2.718243695,      -3.196375814,      -3.306142926,     0.03845466228
          0,           0,         572,      -5.455517572,      -2.718458424,      -3.194814137,      -3.307443678,     0.03739526332
          0,           0,         573,      -5.460807269,       -2.72831072,      -3.190803979,       -3.30805418,      0.0265807079
          0,           0,         574,      -5.469924309,      -2.731493686,      -3.189171864,      -3.309656145,     0.02118725354
          0,           0,         575,      -5.483220997,      -2.750193767,      -3.186474565,        -3.3108469,   -4.91917012e-05
          0,           0,         576,      -5.515079097,      -2.773249988,      -3.184726748,      -3.313299852,    -0.03382691856
          0,           0,         577,      -5.518736786,       -2.78099325,      -3.182686203,      -3.316458353,    -0.04314310556
          0,           0,         578,      -5.523954733,      -2.779032568,      -3.182531595,      -3.320125683,    -0.04284820332
          0,           0,         579,      -5.523176278,      -2.784584907,      -3.179536614,      -3.322337243,    -0.04784333798
          0,           0,         580,      -5.528758602,      -2.782299898,      -3.178613368,      -3.325590086,     -0.0474587199
          0,           0,         581,      -5.529718255,      -2.788386423,      -3.177442658,      -3.327962635,    -0.05441422969
          0,           0,         582,      -5.534281195,      -2.785023285,      -3.177276914,      -3.331202759,    -0.05254748581
          0,           0,         583,       -5.53341054,      -2.790550415,      -3.175549838,      -3.333569017,    -0.05773947961
          0,           0,         584,      -5.538021867,      -2.786690451,      -3.174090991,      -3.336767784,    -0.05547362433
          0,           0,         585,      -5.539111083,      -2.792898689,      -3.173838036,      -3.339176562,    -0.06300304526
          0,           0,         586,      -5.542804799,      -2.788066538,      -3.171579412,      -3.342112724,      -0.059333225
          0,           0,         587,      -5.542255615,      -2.793790864,      -3.172210267,      -3.344340121,    -0.06541818006
          0,           0,         588,       -5.54596968,      -2.788585122,      -3.173115228,      -3.347102798,    -0.06130087097
          0,           0,         589,      -5.547191809,      -2.794911103,      -3.172943281,      -3.349171196,    -0.06965492456
          0,           0,         590,       -5.55008457,      -2.789022548,      -3.172896385,      -3.351813239,    -0.06428325398
          0,           0,         591,      -5.549671625,       -2.79487111,      -3.172908719,       -3.35387936,    -0.07130374013
          0,           0,         592,      -5.552718218,      -2.788853487,      -3.174945079,      -3.356230015,    -0.06568852756
          0,           0,         593,      -5.554017672,      -2.795239136,      -3.176572977,      -3.358607452,    -0.07489910126
          0,           0,         594,      -5.556457198,      -2.788809803,       -3.17722566,       -3.36116439,    -0.06831731187
          0,           0,         595,      -5.556066148,      -2.794684011,      -3.179369312,       -3.36318904,    -0.07616576748
          0,           0,         596,      -5.560598675,      -2.790156575,      -3.181086961,      -3.365391179,    -0.07218943527
          0,           0,         597,      -5.561581739,      -2.796035658,      -3.183624401,      -3.367826142,    -0.08167159957
          0,           0,         598,      -5.572015991,      -2.797816871,      -3.185257443,      -3.370017218,    -0.08657529968
          0,           0,         599,      -5.570397814,      -2.801290683,      -3.186840985,      -3.371999332,    -0.09246933375
          0,           0,         600,       -5.58910777,      -2.811266801,      -3.188365917,      -3.373483387,      -0.109581292
          0,           0,         601,        -5.5875827,       -2.81196353,      -3.189631325,      -3.375026212,     -0.1133100418
          0,           0,         602,      -5.615543541,      -2.831658334,      -3.189700512,      -3.375820724,     -0.1463151934
          0,           0,         603,      -5.598036172,      -2.821585236,      -3.192293326,       -3.37672842,     -0.1343181795
          0,           0,         604,      -5.659429139,       -2.86836566,      -3.193628185,      -3.376717035,     -0.2150514643
          0,           0,         605,      -5.626837252,      -2.845011252,      -3.196231015,      -3.377968865,     -0.1866610734
          0,           0,         606,       -5.74586353,      -2.927702202,      -3.198718632,      -3.377728727,     -0.3515014166
          0,           0,         607,      -5.832136072,      -2.964214116,      -3.201984094,      -3.378864314,     -0.4671028724
          0,           0,         608,      -5.860226565,      -2.977013402,       -3.20358941,      -3.379767507,     -0.5168966577
          0,           0,         609,      -5.873915686,      -2.979645745,       -3.20600566,        -3.3801089,     -0.5408898227
          0,           0,         610,      -5.876875119,      -2.979990292,      -3.208881382,      -3.380454387,     -0.5472725902
          0,           0,         611,       -5.87458293,      -2.978997364,      -3.213093185,      -3.380439608,     -0.5434194009
          0,           0,         612,      -5.876303191,      -2.978883668,      -3.215868563,      -3.380306256,     -0.5479142953
          0,           0,         613,      -5.879071648,      -2.978864879,      -3.217551855,      -3.380023256,     -0.5553855089
          0,           0,         614,      -5.878494285,      -2.978339839,      -3.218668473,      -3.379574307,     -0.5553836917
          0,           0,         615,      -5.874300612,      -2.977433116,      -3.220439982,      -3.378888321,     -0.5479291069
          0,           0,         616,      -5.874306781,      -2.977385175,      -3.222267835,      -3.378207999,     -0.5495765855
          0,           0,         617,      -5.875531155,      -2.977544719,      -3.223893243,      -3.377312193,     -0.5545781306
          0,           0,         618,      -5.873082198,      -2.977173834,      -3.224933236,      -3.376060987,     -0.5516345371
          0,           0,         619,      -5.867587014,      -2.976499479,      -3.226038684,      -3.374533244,     -0.5422566036
          0,           0,         620,      -5.866061225,      -2.976646036,      -3.227821613,      -3.372858611,      -0.541424615
          0,           0,         621,      -5.866289703,      -2.977109918,      -3.230118283,      -3.371089419,     -0.5447553928
          0,           0,         622,      -5.863052874,      -2.976976957,       -3.23166831,      -3.369143069,     -0.5404085536
          0,           0,         623,      -5.857355412,       -2.97658437,      -3.231953676,      -3.367050184,     -0.5305961251
          0,           0,         624,      -5.854574141,      -2.976700014,       -3.23124753,      -3.364956423,     -0.5270207235
          0,           0,         625,      -5.853402306,      -2.977073754,      -3.230314294,      -3.362810811,     -0.5269728563
          0,           0,         626,      -5.849208802,      -2.977016276,      -3.229841656,      -3.360464022,      -0.520654053
          0,           0,         627,      -5.830908921,        -2.9701309,        -3.2287701,      -3.357958383,     -0.4794145691
          0,           0,         628,      -5.800453576,      -2.954989007,      -3.229037937,        -3.3555174,     -0.4162746229
          0,           0,         629,      -5.731927353,      -2.917573572,      -3.228226015,      -3.352587381,     -0.3013637536
          0,           0,         630,      -5.708740008,      -2.902092677,      -3.226217266,      -3.350225513,     -0.2654117598
          0,           0,         631,      -5.708305709,      -2.907850915,      -3.226366828,      -3.347399179,     -0.2730190979
          0,           0,         632,      -5.711050015,      -2.908556877,      -3.226233854,      -3.345173373,     -0.2739066006
          0,           0,         633,      -5.715231216,      -2.915257409,       -3.22574219,      -3.342486333,     -0.2847611536
          0,           0,         634,      -5.718709063,      -2.917439342,      -3.225852018,      -3.340222046,     -0.2880297416
          0,           0,         635,      -5.718166172,      -2.921680004,      -3.224503911,      -3.337613867,     -0.2919034653
          0,           0,         636,      -5.722426962,      -2.924721288,      -3.224172444,      -3.335429357,     -0.2964090385
          0,           0,         637,      -5.722809839,      -2.928332065,      -3.224035531,      -3.333102429,     -0.3017328793
          0,           0,         638,      -5.727118243,      -2.931443217,      -3.222923986,      -3.331106374,     -0.3057395166
          0,           0,         639,      -5.719581737,       -2.93202636,      -3.220994538,      -3.328956948,     -0.3043518009
          0,           0,         640,       -5.72698026,      -2.936114711,      -3.219527535,      -3.327318968,     -0.3090658319
          0,           0,         641,      -5.736870834,      -2.946506751,      -3.217465605,      -3.325768824,     -0.3329243243
          0,           0,         642,      -5.743255324,       -2.95105784,       -3.21670758,      -3.324844034,     -0.3405662365
          0,           0,         643,      -5.752403819,      -2.960226756,      -3.216821071,       -3.32357562,     -0.3595248924
          0,           0,         644,      -5.770459571,      -2.973778056,      -3.218109319,      -3.323027757,     -0.3954417178
          0,           0,         645,      -5.775601167,      -2.976702523,      -3.217687415,      -3.322211557,     -0.4014966804
          0,           0,         646,      -5.777524818,      -2.980233365,      -3.216000482,      -3.321908345,     -0.4082381555
          0,           0,         647,      -5.777138903,      -2.980727161,      -3.214758706,      -3.321395364,     -0.4059954693
          0,           0,         648,      -5.778086829,      -2.983179491,      -3.213537911,      -3.321324143,     -0.4097178089
          0,           0,         649,      -5.778916722,      -2.983422853,      -3.213288185,      -3.321222636,     -0.4115500207
          0,           0,         650,       -5.77944281,      -2.985176973,      -3.214200308,      -3.321530791,      -0.412214547
          0,           0,         651,      -5.778492356,      -2.984897454,      -3.214308412,      -3.321942633,     -0.4096646001
          0,           0,         652,      -5.778653865,      -2.986073142,      -3.212847047,      -3.322847895,      -0.410599287
          0,           0,         653,      -5.780266179,      -2.986299513,      -3.212988334,      -3.323779475,     -0.4130467534
          0,           0,         654,      -5.779505131,      -2.986840411,       -3.21412151,      -3.325029344,     -0.4123491937
          0,           0,         655,      -5.778325891,      -2.986137855,      -3.214274197,      -3.326308704,     -0.4098052861
          0,           0,         656,      -5.778484581,      -2.986659182,       -3.21357855,      -3.327917904,     -0.4103265396
          0,           0,         657,      -5.780865459,      -2.986626624,      -3.212896226,      -3.329580527,     -0.4140502204
          0,           0,         658,      -5.780175255,      -2.986368238,      -3.214269504,       -3.33158782,     -0.4127679292
          0,           0,         659,      -5.779676447,      -2.985473645,      -3.215339586,      -3.333495595,      -0.411251298
          0,           0,         660,      -5.780989788,      -2.985754268,      -3.213851859,      -3.335711276,     -0.4131434243
          0,           0,         661,      -5.784955875,      -2.986010447,      -3.213802961,      -3.337858325,     -0.4197046886
          0,           0,         662,      -5.785935139,      -2.985979237,      -3.215655361,      -3.340287146,     -0.4210885979
          0,           0,         663,      -5.785970319,      -2.985056356,      -3.216207912,      -3.342501491,     -0.4201655457
          0,           0,         664,      -5.787093656,      -2.984716181,      -3.216445803,      -3.345114203,     -0.4213310315
          0,           0,         665,      -5.791757704,      -2.985022598,      -3.216772965,       -3.34753851,     -0.4293966911
          0,           0,         666,      -5.792333206,      -2.984340415,      -3.218655343,      -3.350195808,     -0.4296558644
          0,           0,         667,       -5.79186614,       -2.98324133,      -3.219584727,      -3.352559422,     -0.4283784764
          0,           0,         668,      -5.793169813,      -2.982527051,      -3.219420778,      -3.355144578,     -0.4294886147
          0,           0,         669,      -5.798081032,      -2.982669641,      -3.220159193,      -3.357411476,     -0.4387402001
          0,           0,         670,       -5.79786626,      -2.981233558,      -3.222769801,      -3.359835684,      -0.436955227
          0,           0,         671,       -5.79650377,      -2.979799344,       -3.22470838,      -3.361850612,     -0.4347673714
          0,           0,         672,      -5.798143201,      -2.979075077,      -3.225774374,      -3.364083701,     -0.4359916634
          0,           0,         673,      -5.802907295,      -2.979171472,      -3.226920158,      -3.365900543,     -0.4458866412
          0,           0,         674,      -5.802546239,       -2.97766673,      -3.229414111,      -3.367834887,     -0.4433593984
          0,           0,         675,      -5.799388981,      -2.975698653,      -3.231350248,      -3.369259752,     -0.4385364911
          0,           0,         676,      -5.799676379,      -2.974383705,      -3.231827081,       -3.37099527,     -0.4367281952
          0,           0,         677,      -5.803058172,       -2.97391249,      -3.233379603,      -3.372370016,     -0.4448954505
          0,           0,         678,      -5.802416804,      -2.972456028,      -3.236487308,      -3.373929571,     -0.4411746821
          0,           0,         679,      -5.799364793,      -2.971360149,      -3.239071103,      -3.374853578,     -0.4384024023
          0,           0,         680,      -5.800932102,      -2.970670579,      -3.240499269,      -3.375941361,     -0.4380103063
          0,           0,         681,      -5.753569312,      -2.938163183,       -3.24242881,      -3.376432806,     -0.3378852718
          0,           0,         682,      -5.745449124,      -2.938339747,      -3.244949725,      -3.376249968,      -0.337992914
          0,           0,         683,      -5.753704042,        -2.9488767,      -3.247199793,      -3.376792047,     -0.3688253549
          0,           0,         684,      -5.775269175,      -2.956148541,      -3.247341037,      -3.377015065,      -0.394763748
          0,           0,         685,      -5.768159655,      -2.951598541,      -3.249558533,      -3.376386624,     -0.3841188413
          0,           0,         686,      -5.751746835,      -2.940413908,      -3.251605971,      -3.375954838,      -0.350633848
          0,           0,         687,      -5.724944844,      -2.930175005,      -3.252885677,      -3.374600971,     -0.3241560126
          0,           0,         688,      -5.730438885,       -2.92943736,      -3.253937254,       -3.37401164,     -0.3210353768
          0,           0,         689,       -5.71709975,      -2.921332571,      -3.256872655,      -3.372672418,     -0.3034425605
          0,           0,         690,      -5.712448815,      -2.917830175,      -3.257743517,      -3.371571941,     -0.2947262604
          0,           0,         691,      -5.709856036,      -2.918017854,      -3.259647663,      -3.370258843,     -0.2924806442
          0,           0,         692,       -5.70314399,      -2.913405345,      -3.261913309,      -3.369111299,     -0.2822553848
          0,           0,         693,       -5.70377433,      -2.912671433,      -3.261957413,      -3.367568135,     -0.2797747227
          0,           0,         694,      -5.697156858,       -2.90926843,      -3.261785355,      -3.366011957,     -0.2717863979
          0,           0,         695,      -5.695685115,      -2.910148447,      -3.262849472,      -3.364345295,     -0.2684600901
          0,           0,         696,      -5.690070431,      -2.906367495,      -3.263081749,      -3.362679484,     -0.2602666976
          0,           0,         697,      -5.689700497,      -2.906806052,      -3.262740149,      -3.360975779,     -0.2604915758
          0,           0,         698,      -5.685604939,      -2.904175041,      -3.262391224,      -3.359106265,      -0.253912966
          0,           0,         699,      -5.680678132,      -2.903824486,      -3.263169046,       -3.35727137,     -0.2482401287
          0,           0,         700,      -5.678460551,      -2.902068639,      -3.263749663,      -3.355489771,     -0.2440705624
          0,           0,         701,      -5.678686395,      -2.903008418,      -3.263715607,      -3.353792389,     -0.2453536327
          0,           0,         702,      -5.675788889,      -2.901238978,      -3.262869063,      -3.351860487,     -0.2405590251
          0,           0,         703,      -5.671056733,       -2.90062684,      -3.262837156,      -3.349912105,     -0.2349403783
          0,           0,         704,      -5.669533415,      -2.899575821,      -3.262255624,      -3.347916988,     -0.2320579414
          0,           0,         705,      -5.670453673,      -2.900491436,      -3.261340815,      -3.346143821,     -0.2336884102
          0,           0,         706,      -5.667961368,      -2.899190656,      -3.259863033,      -3.344183467,     -0.2297740187
          0,           0,         707,      -5.663878898,         -2.898423,      -3.259379227,      -3.342209549,     -0.2244945479
          0,           0,         708,      -5.662493256,      -2.897731885,      -3.258708704,      -3.340119776,     -0.2221798926
          0,           0,         709,      -5.663796816,      -2.898572234,      -3.257771335,      -3.338166673,     -0.2238246336
          0,           0,         710,      -5.661184422,      -2.897454961,      -3.256226383,      -3.336096652,     -0.2201634975
          0,           0,         711,      -5.657224141,      -2.896514899,      -3.255492674,      -3.334170467,     -0.2147630111
          0,           0,         712,      -5.655604234,       -2.89585228,      -3.254748235,      -3.332288418,     -0.2124922759
          0,           0,         713,      -5.656795386,      -2.896305199,      -3.253797235,      -3.330652889,     -0.2134263909
          0,           0,         714,       -5.65345808,      -2.894827504,      -3.252255131,       -3.32900436,      -0.209312854
          0,           0,         715,      -5.649385437,      -2.893052892,      -3.251398382,       -3.32744838,     -0.2028770147
          0,           0,         716,      -5.644931819,        -2.8907409,      -3.250852697,      -3.325893859,     -0.1979951121
          0,           0,         717,      -5.643848129,      -2.888281156,      -3.250105959,      -3.324494761,     -0.1936399652
          0,           0,         718,      -5.626500243,      -2.877977323,      -3.248838884,      -3.323184495,     -0.1762677968
          0,           0,         719,      -5.603941539,      -2.855103399,      -3.247866485,      -3.321817554,     -0.1352448635
          0,           0,         720,      -5.610443862,      -2.864184491,      -3.247631139,       -3.32050129,     -0.1468895533
          0,           0,         721,      -5.623992035,      -2.873486223,      -3.247545307,      -3.319693379,     -0.1645158297
          0,           0,         722,      -5.615726816,      -2.868677387,      -3.246874968,      -3.318873521,     -0.1559472527
          0,           0,         723,      -5.604072645,      -2.856738527,      -3.246342915,      -3.317817021,     -0.1351708329
          0,           0,         724,      -5.614101278,      -2.866153571,      -3.246750882,      -3.316962288,     -0.1471502094
          0,           0,         725,      -5.626970195,      -2.876179672,      -3.247095756,       -3.31619871,      -0.166259604
          0,           0,         726,      -5.616975031,      -2.869943925,      -3.246948741,      -3.315641375,     -0.1567196949
          0,           0,         727,      -5.605505884,      -2.857667196,      -3.246812357,      -3.314747194,     -0.1351635614
          0,           0,         728,       -5.61582555,       -2.86709478,      -3.247754222,      -3.314149762,     -0.1476942993
          0,           0,         729,      -5.629995749,      -2.877755044,       -3.24869959,      -3.313671143,     -0.1678870479
          0,           0,         730,      -5.620035758,      -2.871291235,      -3.249078365,      -3.313419501,      -0.158235076
          0,           0,         731,      -5.607411356,       -2.85774536,      -3.249574897,        -3.3128139,     -0.1353320324
          0,           0,         732,      -5.618401698,      -2.867302924,       -3.25109645,      -3.312492362,     -0.1479945117
          0,           0,         733,      -5.631626566,      -2.876240139,      -3.252764095,      -3.312387855,     -0.1661415205
          0,           0,         734,      -5.623485808,      -2.871315108,      -3.253805676,      -3.312346566,      -0.158683782
          0,           0,         735,      -5.613267017,      -2.859230431,      -3.255011587,      -3.312111832,     -0.1394038636
          0,           0,         736,       -5.62334233,      -2.867686543,      -3.257248727,       -3.31193544,     -0.1502475787
          0,           0,         737,      -5.629950568,      -2.870413524,       -3.25957339,      -3.311927662,     -0.1588196079
          0,           0,         738,       -5.62664382,      -2.869513376,      -3.261234498,      -3.312002946,     -0.1569046809
          0,           0,         739,       -5.62152871,      -2.862353233,      -3.263110701,      -3.311966415,     -0.1458955112
          0,           0,         740,      -5.627554845,      -2.867717552,      -3.266081172,      -3.312018888,     -0.1523880396
          0,           0,         741,      -5.632472273,      -2.868690829,      -3.268992259,      -3.312153166,     -0.1579772154
          0,           0,         742,      -5.630232494,      -2.868640504,      -3.271213221,      -3.312410048,     -0.1572264856
          0,           0,         743,      -5.628032336,       -2.86441958,      -3.273426361,      -3.312523503,     -0.1508839868
          0,           0,         744,      -5.632047927,      -2.867971592,      -3.276741635,      -3.312833494,      -0.155196762
