"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         275,      -5.748511285,      -3.119094038,      -3.453154212,      -3.605186551,     -0.3203390914
          0,           0,         276,      -5.736126536,      -3.121574051,      -3.473958388,      -3.625865328,     -0.3043625698
          0,           0,         277,      -5.724127905,      -3.124194401,      -3.497867694,      -3.649607978,     -0.2891965325
          0,           0,         278,       -5.71226062,      -3.127004606,      -3.524893137,      -3.676438487,     -0.2745359703
          0,           0,         279,      -5.701055784,      -3.129949031,      -3.555027454,      -3.706357224,     -0.2609072195
          0,           0,         280,      -5.690643209,      -3.133113328,      -3.588117204,      -3.739253409,     -0.2483752012
          0,           0,         281,      -5.681004791,      -3.136443703,      -3.623783382,       -3.77480718,     -0.2369108125
          0,           0,         282,      -5.672366742,      -3.139984212,      -3.661256479,      -3.812356963,     -0.2266651978
          0,           0,         283,      -5.664774119,      -3.143682944,      -3.699109386,      -3.850674396,     -0.2176653446
          0,           0,         284,      -5.658186895,      -3.147618574,      -3.735046289,      -3.887684056,     -0.2098344921
          0,           0,         285,      -5.652605865,      -3.151737419,      -3.765750553,      -3.920365043,     -0.2031570816
          0,           0,         286,      -5.647945347,      -3.156164576,      -3.787189072,      -3.944856899,     -0.1975207025
          0,           0,         287,      -5.644183513,      -3.160822075,      -3.795970612,      -3.957491853,     -0.1928900875
          0,           0,         288,      -5.641319016,      -3.165749794,      -3.790857053,      -3.956395633,     -0.1892274893
          0,           0,         289,      -5.639273964,      -3.170855351,      -3.773482061,      -3.942493611,     -0.1864453583
          0,           0,         290,      -5.637915659,      -3.176212979,      -3.747425852,      -3.919005737,     -0.1844005217
          0,           0,         291,      -5.637158172,      -3.181745137,       -3.71663411,       -3.88982841,     -0.1830019801
          0,           0,         292,      -5.636893995,      -3.187523401,       -3.68427561,      -3.858339318,     -0.1821294425
          0,           0,         293,      -5.637015009,      -3.193571029,      -3.652500942,      -3.826926217,     -0.1816787833
          0,           0,         294,      -5.637356441,      -3.199816534,      -3.622597184,      -3.797095552,     -0.1814742621
          0,           0,         295,      -5.637850464,      -3.206224167,      -3.595286475,      -3.769636821,     -0.1814441738
          0,           0,         296,      -5.638403176,      -3.212858446,      -3.570894588,      -3.745008174,     -0.1814876704
          0,           0,         297,      -5.638840671,        -3.2195096,      -3.549527506,      -3.723366323,     -0.1814329689
          0,           0,         298,       -5.63911276,      -3.226245393,      -3.531193406,      -3.704729396,     -0.1812342745
          0,           0,         299,      -5.639153748,      -3.232980196,      -3.515830719,      -3.689055997,     -0.1808144099
