"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   
          0,           0,         279,       -4.70617137,      -2.604953276,      -2.472645917,      -2.244897269,      0.7658459286
          0,           0,         280,      -4.726374025,      -2.616942053,      -2.477215703,      -2.224156654,      0.7453998524
          0,           0,         281,      -4.746951546,      -2.627450542,      -2.483376137,      -2.206679263,      0.7243370995
          0,           0,         282,      -4.767194497,      -2.636796669,       -2.49130612,      -2.192273311,      0.7034304096
          0,           0,         283,      -4.786322947,      -2.646799395,      -2.501086425,      -2.180720895,      0.6834716123
          0,           0,         284,      -4.803548437,      -2.656184648,      -2.512773552,      -2.171807737,      0.6654043552
          0,           0,         285,      -4.817834741,      -2.663629381,      -2.526299165,      -2.165296872,      0.6504744363
          0,           0,         286,      -4.828319827,      -2.669846095,      -2.541690334,      -2.160926664,      0.6397137273
          0,           0,         287,      -4.834578344,      -2.674070938,      -2.558724205,       -2.15848281,      0.6336577244
          0,           0,         288,      -4.836845369,      -2.677429349,      -2.577067732,       -2.15775295,      0.6320648825
          0,           0,         289,      -4.835259169,      -2.678651133,      -2.596285034,      -2.158543025,       0.634782571
          0,           0,         290,      -4.830416668,      -2.679430812,      -2.615442901,      -2.160731882,      0.6410596679
          0,           0,         291,      -4.822846006,      -2.678223076,      -2.633374108,      -2.164206672,      0.6502501999
          0,           0,         292,       -4.81364665,      -2.677331788,       -2.64883984,      -2.168878368,      0.6610536029
          0,           0,         293,        -4.8033135,      -2.674932042,      -2.660637375,      -2.174708067,      0.6729148549
          0,           0,         294,      -4.792621831,      -2.672934169,      -2.667670381,      -2.181707695,      0.6849544266
          0,           0,         295,      -4.781702101,      -2.669348495,      -2.668876147,      -2.189860851,      0.6970520882
          0,           0,         296,      -4.771152137,      -2.666729902,      -2.664455985,      -2.199225384,      0.7085514276
          0,           0,         297,      -4.761013133,      -2.663423337,      -2.655300782,       -2.20986143,      0.7194426147
          0,           0,         298,       -4.75144891,      -2.660192945,      -2.642551614,      -2.221855749,      0.7295369241
          0,           0,         299,      -4.742500645,      -2.656448346,      -2.627603213,      -2.235311692,       0.738858456
          0,           0,         300,      -4.734314821,      -2.652807834,      -2.611701264,      -2.250319212,      0.7472597316
          0,           0,         301,      -4.726922206,      -2.649566733,      -2.596024935,      -2.266924257,      0.7547385872
          0,           0,         302,      -4.720413882,      -2.645258181,      -2.581185799,      -2.285177531,      0.7612322371
          0,           0,         303,      -4.714886428,      -2.640931118,      -2.567369119,      -2.305054224,       0.766664207
          0,           0,         304,      -4.710486657,      -2.636863942,      -2.554860792,      -2.326374774,      0.7708720082
          0,           0,         305,      -4.707337799,      -2.633113405,      -2.543830812,      -2.348876009,      0.7737554616
          0,           0,         306,      -4.705595703,      -2.629450694,      -2.534146972,      -2.372152567,      0.7751408263
          0,           0,         307,       -4.70533102,      -2.626378453,      -2.525474543,      -2.395492293,      0.7749610686
          0,           0,         308,      -4.706643769,      -2.623865993,       -2.51761791,      -2.417658211,      0.7730956045
          0,           0,         309,      -4.709629579,      -2.622267181,      -2.510439994,      -2.437478336,      0.7694422937
          0,           0,         310,      -4.714430422,       -2.62163789,      -2.503735474,      -2.453535666,      0.7638258461
          0,           0,         311,      -4.720985592,      -2.622234805,       -2.49728555,      -2.464394673,      0.7563018254
          0,           0,         312,       -4.72939694,       -2.62381047,      -2.490985556,      -2.469379738,      0.7467446909
          0,           0,         313,      -4.739557874,      -2.626722506,      -2.484967617,      -2.468427682,      0.7352498572
          0,           0,         314,       -4.75135485,      -2.630836622,      -2.479094948,      -2.462126352,      0.7219019942
          0,           0,         315,      -4.764634715,      -2.636205751,      -2.473457438,      -2.451734662,      0.7068729755
          0,           0,         316,      -4.779126314,      -2.642583236,      -2.468116376,      -2.438650698,      0.6904347641
          0,           0,         317,      -4.794545551,       -2.65002972,      -2.463429605,      -2.424274558,      0.6728959402
          0,           0,         318,      -4.810504848,      -2.658148011,      -2.459372254,      -2.409734246,      0.6546749209
          0,           0,         319,      -4.826580579,      -2.667208147,      -2.456242909,      -2.395885718,      0.6363072007
          0,           0,         320,      -4.842156158,      -2.676614768,       -2.45419467,      -2.383213872,      0.6184497229
          0,           0,         321,      -4.856616898,      -2.686454545,      -2.453615854,      -2.372089259,      0.6018336288
          0,           0,         322,      -4.869612917,      -2.696186188,      -2.454592391,      -2.362672952,      0.5869376496
          0,           0,         323,        -4.8803488,      -2.705538655,      -2.457333779,      -2.355025206,      0.5746627518
          0,           0,         324,      -4.888361914,      -2.714276943,      -2.461859333,      -2.349174575,      0.5654990439
          0,           0,         325,      -4.893503258,      -2.722165895,      -2.468198504,      -2.345060852,      0.5596752335
          0,           0,         326,      -4.895608498,      -2.728974043,      -2.476770146,      -2.342665245,      0.5572827343
          0,           0,         327,      -4.894597544,       -2.73319591,      -2.487434844,      -2.341856252,      0.5581071263
          0,           0,         328,      -4.891094624,      -2.738213199,      -2.500216895,      -2.342596951,      0.5614604889
          0,           0,         329,      -4.885830139,       -2.74353936,      -2.515073861,      -2.344880399,      0.5671197542
          0,           0,         330,      -4.877715297,      -2.730785591,      -2.532132078,      -2.348634319,      0.5758727406
          0,           0,         331,      -4.866863235,      -2.684505571,      -2.551253889,      -2.353810395,      0.5884863775
          0,           0,         332,      -4.854173874,      -2.635430256,      -2.571970623,         -2.360457,      0.6029778034
          0,           0,         333,      -4.839937863,      -2.568008715,      -2.594323829,      -2.368559943,      0.6205007332
          0,           0,         334,      -4.830261767,      -2.568459915,      -2.617596677,      -2.378143932,      0.6300020105
          0,           0,         335,      -4.820811194,      -2.555300731,      -2.641336396,      -2.389198453,      0.6397012377
          0,           0,         336,       -4.81264462,       -2.56065926,      -2.664409269,      -2.401947488,      0.6470511362
          0,           0,         337,       -4.80455388,      -2.552227258,      -2.685860106,       -2.41625408,       0.655084162
          0,           0,         338,      -4.797117616,      -2.552197524,      -2.704480226,      -2.432118675,      0.6620305045
          0,           0,         339,      -4.790104791,      -2.540404835,      -2.718831302,      -2.449685961,      0.6692605391
          0,           0,         340,      -4.784235374,      -2.538524069,      -2.727171615,      -2.468565613,      0.6747750541
          0,           0,         341,      -4.778986251,      -2.526409856,      -2.729105397,      -2.488709611,      0.6804082033
          0,           0,         342,      -4.774893918,      -2.523532646,      -2.724143766,        -2.5098265,      0.6843563762
          0,           0,         343,      -4.771706789,      -2.512815473,      -2.713001937,      -2.531310473,      0.6880748687
          0,           0,         344,      -4.769955486,      -2.510863119,       -2.69647257,      -2.552610962,      0.6898359849
          0,           0,         345,      -4.769089651,       -2.50166658,      -2.676143116,      -2.573028671,      0.6914315761
          0,           0,         346,      -4.769735092,      -2.501434677,      -2.653293083,      -2.591491528,      0.6908880408
          0,           0,         347,      -4.771565817,      -2.495679655,      -2.629222389,      -2.607196039,      0.6898037035
          0,           0,         348,      -4.774596456,       -2.49481252,      -2.604608884,      -2.618935029,      0.6871096426
          0,           0,         349,       -4.77871696,      -2.489352506,      -2.581023969,      -2.626016131,      0.6839078227
          0,           0,         350,      -4.784173542,      -2.489119012,      -2.558432973,      -2.627975298,       0.678885944
          0,           0,         351,       -4.79081257,      -2.485978217,       -2.53702221,      -2.625447367,      0.6731524453
          0,           0,         352,      -4.798341577,       -2.48633264,      -2.517235891,      -2.619376334,       0.666134907
          0,           0,         353,      -4.807146317,      -2.485926079,      -2.499354764,      -2.610312598,       0.658205112
          0,           0,         354,      -4.816164378,       -2.48525305,      -2.483318813,      -2.599124393,      0.6497328119
          0,           0,         355,      -4.826648665,      -2.488725525,       -2.46929905,       -2.58683275,      0.6398299417
          0,           0,         356,      -4.836632572,      -2.487239239,      -2.457292981,      -2.574513692,      0.6307078707
          0,           0,         357,      -4.847619979,       -2.49309685,      -2.447156872,      -2.562552273,      0.6199304531
          0,           0,         358,      -4.857075762,      -2.488816937,      -2.438883498,      -2.551139952,      0.6114094418
          0,           0,         359,      -4.868430084,      -2.500827401,      -2.432452865,      -2.540836371,      0.5999967286
          0,           0,         360,      -4.875707593,      -2.491482582,      -2.427886256,      -2.531713145,      0.5937710483
          0,           0,         361,      -4.885474078,      -2.505024193,      -2.425146551,      -2.523771636,      0.5840071631
          0,           0,         362,      -4.890101907,       -2.49333947,      -2.424128445,      -2.517066537,      0.5805977714
          0,           0,         363,      -4.897099817,      -2.505947863,      -2.424666061,       -2.51172223,       0.573712366
          0,           0,         364,      -4.898355853,      -2.491973764,      -2.426823612,      -2.507504155,      0.5740373568
          0,           0,         365,      -4.902508659,       -2.50572567,      -2.430498708,      -2.504214618,      0.5700376237
          0,           0,         366,      -4.900561142,      -2.491457525,      -2.435681873,      -2.501779239,       0.573569327
          0,           0,         367,      -4.901317992,      -2.501557346,      -2.442273855,      -2.500155603,      0.5733902045
          0,           0,         368,      -4.896117731,      -2.484235477,      -2.450070754,       -2.49928781,      0.5805576965
          0,           0,         369,      -4.895705217,      -2.500618194,      -2.459180749,      -2.499060534,      0.5810085725
          0,           0,         370,      -4.889389397,      -2.486008429,      -2.469423633,      -2.499337148,       0.588754148
          0,           0,         371,      -4.884972317,      -2.486967358,      -2.480573668,      -2.500263308,      0.5941870527
          0,           0,         372,      -4.875772382,      -2.461882207,      -2.492634729,      -2.501942956,      0.6062265805
          0,           0,         373,      -4.878028065,      -2.506308599,      -2.505253198,      -2.504260635,       0.602114344
          0,           0,         374,      -4.872832963,      -2.500767217,      -2.518186973,      -2.507344541,       0.607272629
          0,           0,         375,      -4.862737083,      -2.469680708,      -2.531209973,       -2.51115215,      0.6200341606
          0,           0,         376,      -4.854790037,      -2.447628601,       -2.54416921,      -2.515726735,      0.6312391562
          0,           0,         377,      -4.846822282,      -2.433778364,      -2.556444537,      -2.521152764,      0.6367507381
          0,           0,         378,      -4.844953223,      -2.441901809,      -2.567874613,      -2.527456212,      0.6393354941
          0,           0,         379,      -4.857479656,      -2.533034832,      -2.577789812,      -2.534701265,      0.6260634896
          0,           0,         380,      -4.852838858,      -2.508506873,      -2.585899546,      -2.542924029,       0.631011753
          0,           0,         381,      -4.843512236,      -2.459029118,      -2.591879618,      -2.552061595,      0.6427601036
          0,           0,         382,      -4.840276445,      -2.445078511,      -2.595546049,      -2.562097056,      0.6478591311
          0,           0,         383,      -4.823227785,      -2.379896978,      -2.596333982,      -2.572957122,      0.6555199145
          0,           0,         384,      -4.830865247,      -2.413986467,      -2.594892141,      -2.584731482,      0.6463112038
          0,           0,         385,      -4.841774844,      -2.439415205,      -2.591004381,      -2.597490036,      0.6439361923
          0,           0,         386,      -4.839305658,      -2.401814487,      -2.584821005,      -2.610912075,      0.6532474278
          0,           0,         387,      -4.855851171,      -2.492152207,      -2.576908346,      -2.625167362,      0.6277003471
          0,           0,         388,      -4.877153146,      -2.623765444,       -2.56775083,      -2.639992387,      0.5998802158
          0,           0,         389,      -4.888096239,      -2.666493668,      -2.557489206,      -2.654846379,       0.586016616
          0,           0,         390,      -4.886139255,      -2.563981962,      -2.546908317,       -2.66949313,      0.5910926205
          0,           0,         391,      -4.866656245,      -2.427062244,      -2.535966867,      -2.683564938,      0.6096519233
          0,           0,         392,      -4.871954611,      -2.413526703,      -2.525296359,      -2.697434786,      0.6131930351
          0,           0,         393,      -4.870084966,       -2.35576892,      -2.515041144,      -2.710684028,      0.6307573612
          0,           0,         394,       -4.87058846,      -2.348383473,      -2.505473443,       -2.72276804,      0.6283900043
          0,           0,         395,         -4.891993,      -2.414008073,      -2.496846065,      -2.735242344,      0.5959311195
          0,           0,         396,      -4.905723159,      -2.431573251,      -2.489356796,      -2.747183403,      0.5812472491
          0,           0,         397,      -4.884289921,      -2.348050573,      -2.482917128,      -2.757261169,      0.5964847288
          0,           0,         398,       -4.89377055,       -2.37142427,      -2.477674971,      -2.765845955,      0.5820973421
          0,           0,         399,      -4.919385022,      -2.418518005,       -2.47382391,      -2.772801798,      0.5650213898
          0,           0,         400,      -4.917136396,      -2.385324592,      -2.471342979,       -2.77844025,      0.5763737872
          0,           0,         401,      -4.931701838,      -2.433364453,      -2.470072216,      -2.783251625,      0.5524998754
          0,           0,         402,      -4.941389238,      -2.449722923,      -2.470348627,      -2.786758548,      0.5411784475
          0,           0,         403,      -4.936661392,       -2.42667637,      -2.471858296,      -2.788392656,      0.5478254138
          0,           0,         404,       -4.93493946,      -2.422029046,      -2.475007132,      -2.789010878,      0.5497563318
          0,           0,         405,      -4.930525294,      -2.416145557,      -2.479503899,      -2.788122555,       0.545949792
          0,           0,         406,      -4.933012904,      -2.426404849,      -2.485310254,      -2.786315397,      0.5446258598
          0,           0,         407,      -4.944303889,      -2.467942459,      -2.492348708,      -2.783466725,       0.534551421
          0,           0,         408,      -4.942762041,      -2.469577506,      -2.500912978,      -2.780044663,      0.5338706576
          0,           0,         409,      -4.931423883,      -2.441092729,      -2.510695428,      -2.775630947,      0.5472431626
          0,           0,         410,      -4.922413751,      -2.422663309,      -2.521664767,      -2.771676255,      0.5589119588
          0,           0,         411,      -4.919538326,      -2.436361883,      -2.533798689,      -2.767366481,      0.5522583959
          0,           0,         412,      -4.922497729,      -2.457229353,      -2.546956854,      -2.763595572,      0.5486134851
          0,           0,         413,      -4.919209262,      -2.453862328,       -2.56071283,      -2.759990398,      0.5570514956
          0,           0,         414,      -4.910665181,      -2.437714028,      -2.575181849,      -2.757446277,      0.5663522568
          0,           0,         415,       -4.91446865,      -2.473789507,      -2.589727674,      -2.755404615,      0.5568777125
          0,           0,         416,      -4.913625524,      -2.478452256,      -2.604288563,      -2.754726224,      0.5572829167
          0,           0,         417,      -4.902646979,      -2.443817112,      -2.618539992,       -2.75469843,      0.5712663549
          0,           0,         418,      -4.897784979,      -2.435946748,      -2.631706737,      -2.755575078,      0.5773551611
          0,           0,         419,      -4.896426994,       -2.44678605,      -2.643085962,      -2.757030681,      0.5700484318
          0,           0,         420,      -4.898916307,      -2.457977654,      -2.652734213,      -2.759998957,      0.5681985584
          0,           0,         421,      -4.899291668,      -2.453969395,      -2.659635826,      -2.763727437,       0.574040612
          0,           0,         422,      -4.895328889,      -2.439011311,       -2.66350118,      -2.767672289,      0.5792227481
          0,           0,         423,      -4.907720213,      -2.498584184,      -2.664318532,      -2.771983849,      0.5602422334
          0,           0,         424,      -4.910622394,      -2.494806361,      -2.662330547,      -2.777220103,      0.5583649425
          0,           0,         425,      -4.902049219,      -2.446157109,      -2.657231957,      -2.782702667,      0.5716304079
          0,           0,         426,      -4.903978029,      -2.447178636,      -2.650117264,      -2.788728438,      0.5701711746
          0,           0,         427,      -4.895682861,      -2.413458089,      -2.640785139,      -2.794958796,      0.5689091246
          0,           0,         428,      -4.907596771,      -2.442586285,      -2.630155193,      -2.801234253,       0.559347469
          0,           0,         429,      -4.926247396,      -2.492269429,      -2.618806612,      -2.806686789,      0.5452531633
          0,           0,         430,      -4.927951096,      -2.474426442,      -2.606991713,      -2.812319304,      0.5458777695
          0,           0,         431,      -4.928930626,      -2.458464264,      -2.594915265,        -2.8178178,      0.5463036474
          0,           0,         432,       -4.93620804,      -2.467491964,      -2.583468137,      -2.823464619,      0.5388105251
          0,           0,         433,      -4.943273352,      -2.480544111,      -2.572413756,      -2.828749519,      0.5256707567
          0,           0,         434,       -4.94799773,      -2.472889726,      -2.562119514,      -2.834067562,      0.5254256997
          0,           0,         435,      -4.952955063,      -2.465832516,      -2.552847942,      -2.838910135,      0.5264571325
          0,           0,         436,      -4.960274545,      -2.476942998,      -2.544622906,      -2.844361703,      0.5172973177
          0,           0,         437,      -4.972618171,      -2.506952033,      -2.537273974,      -2.849874243,      0.5006709345
          0,           0,         438,      -4.976758832,      -2.501228771,      -2.531205308,      -2.854940431,       0.499153105
          0,           0,         439,      -4.976870249,      -2.483977987,      -2.526224719,      -2.859673578,       0.504269078
          0,           0,         440,      -4.980731936,      -2.489942841,      -2.522381839,      -2.864497313,      0.4995713088
          0,           0,         441,      -4.984459077,      -2.499379142,      -2.519778873,      -2.869152901,      0.4895372104
          0,           0,         442,      -4.987629421,      -2.501568042,      -2.518283623,      -2.872910085,      0.4890591705
          0,           0,         443,       -4.99281077,      -2.506671903,      -2.517851869,      -2.876080434,      0.4905614869
          0,           0,         444,      -4.991190434,      -2.501204761,      -2.518594485,      -2.879510208,      0.4918334619
          0,           0,         445,      -5.004707843,      -2.568840067,      -2.520377315,      -2.882487631,      0.4697429645
          0,           0,         446,      -5.025995245,      -2.690765638,       -2.52313252,      -2.884222684,      0.4399325682
          0,           0,         447,      -5.031961749,      -2.718595343,      -2.526993927,        -2.8850068,      0.4366112558
          0,           0,         448,        -5.0361901,      -2.768286131,      -2.531699761,      -2.885241066,       0.430083329
          0,           0,         449,      -5.044669484,      -2.880945712,      -2.537240648,      -2.884404641,      0.4179295604
          0,           0,         450,      -5.042712723,      -2.888380263,      -2.543907841,      -2.882439086,      0.4206248608
          0,           0,         451,      -5.034089651,      -2.819644713,      -2.551186944,      -2.879889351,      0.4306125894
          0,           0,         452,      -5.012111888,      -2.641884359,      -2.559158244,       -2.87652033,      0.4602700179
          0,           0,         453,      -4.977202875,      -2.496813202,      -2.567772344,      -2.872844448,       0.511171405
          0,           0,         454,      -4.966874554,       -2.46708888,      -2.576836688,      -2.868670518,      0.5276829528
          0,           0,         455,      -4.964258436,      -2.475315245,      -2.586057063,      -2.864122392,      0.5249814243
          0,           0,         456,      -4.968782929,      -2.493806344,      -2.595816491,      -2.859389109,      0.5194800603
          0,           0,         457,      -4.969269515,      -2.504161652,      -2.605491684,      -2.854024864,      0.5163550176
          0,           0,         458,      -4.972117629,      -2.516852603,      -2.614981178,       -2.84873671,      0.5137204134
          0,           0,         459,      -4.972904752,      -2.523689841,      -2.624466603,      -2.843854888,      0.5116924912
          0,           0,         460,      -4.975072586,       -2.53589041,      -2.633287746,      -2.839040862,      0.5080220249
          0,           0,         461,      -4.979152331,      -2.547963396,      -2.641247615,      -2.834863076,       0.502958451
          0,           0,         462,      -4.981391379,      -2.553648846,      -2.648447058,      -2.830489885,      0.5006139677
          0,           0,         463,      -4.982851493,      -2.553868403,      -2.654420598,      -2.825758923,      0.4991025417
          0,           0,         464,       -4.98532631,      -2.557766619,      -2.658940753,      -2.822040078,      0.4964604492
          0,           0,         465,      -4.989225479,      -2.564488619,      -2.662314212,      -2.819114977,      0.4917463263
          0,           0,         466,      -4.993892454,      -2.572948677,      -2.664418202,      -2.817281795,      0.4866003827
          0,           0,         467,      -5.000365472,      -2.588459585,      -2.665139325,      -2.815447811,      0.4781801546
          0,           0,         468,      -5.006557689,      -2.597755749,      -2.664834893,      -2.814223514,      0.4718516117
          0,           0,         469,       -5.00976494,      -2.597878076,      -2.663192538,      -2.813615725,      0.4680282405
          0,           0,         470,       -5.01481699,      -2.598165131,      -2.660782015,      -2.813412523,       0.464329129
          0,           0,         471,      -5.025173249,      -2.631765658,      -2.657714918,      -2.813677301,      0.4494047461
          0,           0,         472,      -5.034937609,      -2.651396469,      -2.654128455,      -2.815159637,      0.4388604257
          0,           0,         473,      -5.043175438,      -2.678204004,      -2.650285106,      -2.817425538,      0.4270476884
          0,           0,         474,      -5.060283305,      -2.758241453,      -2.646344909,      -2.820271529,      0.4043444769
          0,           0,         475,      -5.067394592,      -2.767845196,      -2.642316096,      -2.823654633,      0.3982811714
          0,           0,         476,      -5.076616257,      -2.802115156,      -2.638675447,      -2.827417068,      0.3881790177
          0,           0,         477,      -5.088056743,      -2.863880384,      -2.635238836,      -2.831630069,      0.3726932522
          0,           0,         478,      -5.095007313,      -2.887118382,      -2.632598422,      -2.836894559,      0.3638922388
          0,           0,         479,      -5.101889563,      -2.922896641,      -2.630372998,       -2.84250079,      0.3550731987
          0,           0,         480,      -5.109446217,      -2.971445841,      -2.629016041,      -2.848297563,      0.3453284904
          0,           0,         481,      -5.112869128,       -2.97849112,        -2.6283934,      -2.854202754,      0.3411736071
          0,           0,         482,      -5.115245032,      -2.979445795,      -2.628507131,      -2.860123393,      0.3384743036
          0,           0,         483,      -5.117049584,      -2.984895293,       -2.62950068,      -2.865949479,      0.3361879522
          0,           0,         484,       -5.11809061,      -2.987664444,      -2.631284794,       -2.87148713,      0.3348762515
          0,           0,         485,      -5.118498431,      -2.989904055,      -2.633854023,      -2.876579629,        0.33432159
          0,           0,         486,      -5.118192694,      -2.990707788,      -2.637529062,      -2.881060514,      0.3346259274
          0,           0,         487,      -5.117323694,      -2.990451261,       -2.64213898,      -2.884737929,      0.3356100459
          0,           0,         488,      -5.116080891,       -2.99029431,       -2.64775751,      -2.887495145,      0.3370423656
          0,           0,         489,      -5.114376331,      -2.989497385,      -2.654187134,      -2.889224647,      0.3389799452
          0,           0,         490,      -5.112386866,      -2.988869856,      -2.661449757,      -2.889874618,      0.3412447338
          0,           0,         491,      -5.110151136,      -2.987388053,      -2.669587865,       -2.88936122,      0.3437974316
          0,           0,         492,       -5.10795133,      -2.986324241,      -2.678530482,      -2.887650121,      0.3463120801
          0,           0,         493,      -5.105927863,      -2.985328223,      -2.688189831,       -2.88481358,      0.3486329155
          0,           0,         494,       -5.10392365,      -2.983785579,      -2.698467967,       -2.88093409,      0.3509453055
          0,           0,         495,      -5.102057586,      -2.981540793,      -2.709107007,      -2.876119824,      0.3531061562
          0,           0,         496,      -5.099893388,       -2.97461989,      -2.720318898,      -2.870498273,      0.3551376498
          0,           0,         497,      -5.095355076,      -2.917844351,      -2.731843353,      -2.864196798,      0.3628035115
          0,           0,         498,      -5.091299013,      -2.879550625,       -2.74340668,      -2.857318691,      0.3691750904
          0,           0,         499,      -5.097433363,      -2.964394799,      -2.754717294,       -2.85006179,      0.3594493005
          0,           0,         500,      -5.098194587,      -2.969840234,      -2.766228431,      -2.842699728,      0.3581117244
          0,           0,         501,      -5.099481198,      -2.973457912,      -2.776922975,       -2.83511968,      0.3567163036
          0,           0,         502,      -5.101024982,      -2.974348179,      -2.787147885,      -2.827585987,      0.3551215018
          0,           0,         503,      -5.102977562,      -2.974654356,      -2.796265009,      -2.820195684,      0.3531068429
          0,           0,         504,      -5.105547973,       -2.97611601,      -2.804359361,      -2.813033001,      0.3504155744
          0,           0,         505,      -5.108677982,      -2.978042364,      -2.811258658,      -2.806186106,      0.3471238315
          0,           0,         506,      -5.112084173,      -2.979873968,       -2.81662652,      -2.799734296,      0.3435251389
          0,           0,         507,      -5.115753876,      -2.980504323,      -2.820594134,      -2.793742569,      0.3396746636
          0,           0,         508,      -5.115115646,      -2.921673598,       -2.82376337,      -2.788240361,      0.3427914128
          0,           0,         509,      -5.114818646,      -2.886154833,      -2.825362013,      -2.783315617,      0.3436427828
          0,           0,         510,      -5.124778373,      -2.951520475,      -2.825999317,      -2.779050787,       0.331121589
          0,           0,         511,      -5.132971581,      -2.991538143,      -2.825222919,      -2.775447306,      0.3212952322
          0,           0,         512,        -5.1380538,      -3.000058452,      -2.823844057,       -2.77250275,      0.3157785022
          0,           0,         513,      -5.139409678,      -2.963013499,      -2.821256236,      -2.770275952,      0.3158498665
          0,           0,         514,      -5.144722574,      -2.983514593,      -2.817945596,      -2.768746707,       0.308972801
          0,           0,         515,      -5.151529503,      -3.015070812,      -2.814603888,      -2.768007616,      0.3012143095
          0,           0,         516,      -5.155658007,      -3.019270875,      -2.811039278,      -2.768060541,       0.296708802
          0,           0,         517,      -5.159377094,      -3.024848237,      -2.807391158,      -2.768908713,      0.2925663586
          0,           0,         518,      -5.160610178,      -2.999891658,      -2.804035839,      -2.770573862,      0.2920293302
          0,           0,         519,       -5.16169016,      -2.987558636,      -2.800731816,      -2.773020844,      0.2907457067
          0,           0,         520,      -5.164662672,      -3.006362789,      -2.797819766,      -2.776329688,      0.2870981404
          0,           0,         521,      -5.167131343,      -3.011932003,      -2.794913767,       -2.78039249,      0.2844099243
          0,           0,         522,      -5.165667249,      -2.988914217,      -2.792316696,      -2.785209798,      0.2864400292
          0,           0,         523,      -5.152638724,       -2.87618885,      -2.790067429,      -2.790704166,      0.3018478906
          0,           0,         524,      -5.147442106,      -2.835747609,      -2.788182046,      -2.796794434,      0.3126363653
          0,           0,         525,      -5.153786258,      -2.872333446,        -2.7866626,      -2.803531553,      0.3051202665
          0,           0,         526,      -5.151142289,      -2.857030229,      -2.785864115,      -2.810895796,      0.3081360278
          0,           0,         527,      -5.152873856,      -2.872137827,      -2.785420724,      -2.818617337,      0.3060482437
          0,           0,         528,      -5.155931403,      -2.899343076,      -2.785688693,      -2.826825917,      0.3009723746
          0,           0,         529,      -5.154311681,      -2.887775317,      -2.786228138,      -2.835228941,      0.3037723411
          0,           0,         530,      -5.150233507,      -2.861310697,      -2.787371121,      -2.843832159,      0.3096791989
          0,           0,         531,      -5.151424541,      -2.877307984,      -2.788897388,      -2.852300982,      0.3073449361
          0,           0,         532,      -5.153774865,      -2.898144419,      -2.791204097,      -2.860735438,      0.3037637913
          0,           0,         533,      -5.149997189,      -2.880106134,      -2.793892381,      -2.868784551,      0.3064702911
          0,           0,         534,      -5.148968418,      -2.864571801,      -2.797608996,      -2.876321688,      0.3109416865
          0,           0,         535,      -5.149892468,      -2.877428933,      -2.801311721,      -2.883105733,      0.3087863013
          0,           0,         536,      -5.152545536,      -2.894091172,      -2.805730477,      -2.889134368,      0.3053811364
          0,           0,         537,      -5.151925405,      -2.887549845,      -2.810119963,      -2.894125881,       0.306431935
          0,           0,         538,      -5.151340903,      -2.875715761,      -2.815417141,      -2.898070998,      0.3078449849
          0,           0,         539,      -5.152593988,      -2.883065875,      -2.820710054,      -2.900792321,      0.3059096608
          0,           0,         540,      -5.155534545,      -2.894837348,      -2.826663676,      -2.902400625,        0.30218688
          0,           0,         541,      -5.156115904,      -2.890680014,      -2.832600969,       -2.90278246,      0.3017332105
          0,           0,         542,      -5.157257109,      -2.883904749,      -2.839435427,      -2.902071238,      0.3009010393
          0,           0,         543,      -5.159372439,      -2.889306702,      -2.845921738,      -2.900208932,        0.29813542
          0,           0,         544,      -5.162589742,      -2.894085161,       -2.85254766,      -2.897571134,      0.2944273913
          0,           0,         545,      -5.164613492,      -2.894419839,      -2.858961145,      -2.894232689,      0.2921174258
          0,           0,         546,      -5.167251935,      -2.890584645,      -2.865251565,      -2.890270113,      0.2894915131
          0,           0,         547,      -5.170415562,      -2.896091429,      -2.871602959,      -2.885811354,      0.2856632932
          0,           0,         548,      -5.174106418,      -2.897114051,      -2.877672439,      -2.881224077,      0.2815896119
          0,           0,         549,      -5.177422809,      -2.900745788,      -2.883442367,       -2.87657602,      0.2777522438
          0,           0,         550,      -5.181120713,      -2.898753532,      -2.888584239,      -2.871956123,      0.2738501173
          0,           0,         551,      -5.184771252,      -2.903807222,      -2.893401768,      -2.867493695,      0.2695357812
          0,           0,         552,      -5.188828271,        -2.9038897,      -2.897830528,      -2.863362337,      0.2651235651
          0,           0,         553,      -5.192534484,      -2.907924129,      -2.901751249,      -2.859562817,       0.260846697
          0,           0,         554,      -5.196523006,       -2.90653609,      -2.905174404,      -2.856222944,      0.2566427064
          0,           0,         555,      -5.200142202,      -2.910886435,      -2.908005458,      -2.853364918,      0.2524334152
          0,           0,         556,      -5.204039808,       -2.91123286,      -2.910478539,       -2.85104498,        0.24826261
          0,           0,         557,      -5.207263779,      -2.914704465,      -2.912539921,      -2.849273007,      0.2445949114
          0,           0,         558,      -5.210774064,      -2.914189627,      -2.914230982,      -2.848064446,      0.2410137523
          0,           0,         559,      -5.213676796,      -2.917769932,      -2.915624965,      -2.847424542,      0.2377935318
          0,           0,         560,      -5.216662118,      -2.918503929,       -2.91687876,      -2.847330115,      0.2347924838
          0,           0,         561,      -5.218748785,      -2.921370507,      -2.917979648,      -2.847789638,      0.2325868483
          0,           0,         562,      -5.220888645,      -2.921274867,      -2.919033534,      -2.848760599,       0.230660524
