"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,  "Avg_Massflow"  ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" ,  "Avg_TotalTemp" , "Avg_TotalPress" , "Avg_TotalPress" ,"Avg_Massflow(HUB)", "Avg_Press(HUB)" ,"Avg_TotalTemp(HUB)","Avg_TotalPress(HUB)"
          0,           0,          13,      -6.278412943,       -8.41260345,      -3.525202978,      -3.460878151,     -0.8316853972,   0.0001801163448,   0.0001801163448,      0.3113972605,       291.2041428,       89860.93984,       89860.93984,       1.074988337,       298247.7476,       6.967242268,       1.422531501,         110.8407277,        -0.9583128735,                77.91794248,       296.8516543,       296.8516543,       96109.80398,       96109.80398,    0.0001801163448,       89860.93984,         296.8516543,          96109.80398
          0,           0,          14,      -6.301283837,      -8.405329681,      -3.533984611,      -3.464737339,     -0.8520822448,   0.0001796953392,   0.0001796953392,      0.3106588037,       291.2432166,       89870.03301,       89870.03301,        1.07495288,       298260.8834,       6.951186248,       1.419253275,         110.5971305,        -0.9583128735,                77.92628167,       296.8647286,       296.8647286,       96089.21337,       96089.21337,    0.0001796953392,       89870.03301,         296.8647286,          96089.21337
          0,           0,          15,      -6.312278316,      -8.424944797,      -3.542679415,      -3.470091352,     -0.8643109881,   0.0001792631784,   0.0001792631784,       0.309918216,       291.2719829,       89872.57592,       89872.57592,        1.07487713,       298263.4437,       6.934957591,       1.415939801,         110.3538511,        -0.9583128735,                77.93682404,       296.8672769,       296.8672769,       96061.60693,       96061.60693,    0.0001792631784,       89872.57592,         296.8672769,          96061.60693
          0,           0,          16,      -6.315447296,      -8.398227543,      -3.552980086,      -3.474891295,     -0.8689528814,   0.0001788214872,   0.0001788214872,      0.3091765863,       291.2915382,       89869.20163,       89869.20163,       1.074764616,        298256.594,       6.918594579,       1.412598895,         110.1108893,        -0.9583128735,                 77.9491543,       296.8604593,       296.8604593,       96027.71278,       96027.71278,    0.0001788214872,       89869.20163,         296.8604593,          96027.71278
          0,           0,          17,      -6.321238294,       -8.42421659,      -3.567429036,      -3.477677916,     -0.8738536644,   0.0001783722079,   0.0001783722079,      0.3084350314,       291.3030523,       89860.71123,       89860.71123,         1.0746206,        298241.575,       6.902136853,       1.409238651,         109.8682296,        -0.9583128735,                77.96282733,       296.8455105,       296.8455105,       95988.43833,       95988.43833,    0.0001783722079,       89860.71123,         296.8455105,          95988.43833
          0,           0,          18,      -6.329695485,      -8.439574204,      -3.581701494,      -3.480534422,     -0.8824874799,   0.0001779177005,   0.0001779177005,      0.3076950654,       291.3076749,       89848.00398,       89848.00398,       1.074451587,       298219.6204,        6.88563258,       1.405868904,         109.6258405,        -0.9583128735,                77.97728525,       296.8236588,       296.8236588,       95944.81031,       95944.81031,    0.0001779177005,       89848.00398,         296.8236588,          95944.81031
          0,           0,          19,      -6.338095659,      -8.449432859,      -3.595508843,       -3.48313569,     -0.8910933368,   0.0001774597607,   0.0001774597607,      0.3069573584,       291.3067362,        89831.9756,        89831.9756,       1.074263373,       298192.1175,       6.869113028,       1.402496037,         109.3836873,        -0.9583128735,                77.99215433,       296.7962846,       296.7962846,       95897.81567,       95897.81567,    0.0001774597607,        89831.9756,         296.7962846,          95897.81567
          0,           0,          20,      -6.346907971,      -8.456639145,      -3.607859691,      -3.485216392,      -0.900185329,   0.0001770009425,   0.0001770009425,      0.3062237462,       291.3016108,       89813.57864,       89813.57864,       1.074062269,       298160.5401,       6.852635918,       1.399131835,         109.1417213,        -0.9583128735,                78.00674572,        296.764855,        296.764855,       95848.54745,       95848.54745,    0.0001770009425,       89813.57864,          296.764855,          95848.54745
          0,           0,          21,      -6.356914608,      -8.463016013,      -3.618807359,      -3.487090226,     -0.9107823655,   0.0001765447694,   0.0001765447694,      0.3054974862,       291.2936225,       89793.84046,       89793.84046,       1.073855672,       298126.3594,       6.836290027,       1.395794425,          108.899893,        -0.9583128735,                 78.0200086,       296.7308343,       296.7308343,       95798.23358,       95798.23358,    0.0001765447694,       89793.84046,         296.7308343,          95798.23358
          0,           0,          22,      -6.369721462,      -8.468104123,      -3.629974579,      -3.488081294,     -0.9237803432,   0.0001760940856,   0.0001760940856,      0.3047808588,       291.2839399,       89773.71466,       89773.71466,       1.073650674,       298090.8518,       6.820140298,       1.392497066,         108.6581581,        -0.9583128735,                78.03115766,       296.6954929,       296.6954929,        95747.9813,        95747.9813,    0.0001760940856,       89773.71466,         296.6954929,           95747.9813
          0,           0,          23,      -6.382593357,      -8.471030193,      -3.640935111,      -3.489529505,     -0.9375613201,   0.0001756512346,   0.0001756512346,      0.3040759162,       291.2734673,       89753.93333,       89753.93333,       1.073452693,       298055.0134,       6.804243338,       1.389251316,         108.4164825,        -0.9583128735,                78.03950317,       296.6598222,       296.6598222,       95698.65033,       95698.65033,    0.0001756512346,       89753.93333,         296.6598222,          95698.65033
          0,           0,          24,      -6.394727064,      -8.470723981,       -3.65210827,      -3.491419625,     -0.9510622139,   0.0001752176304,   0.0001752176304,      0.3033853256,       291.2623633,       89734.46154,       89734.46154,       1.073260726,       298019.0986,       6.788660734,       1.386069749,         108.1748631,        -0.9583128735,                 78.0443143,       296.6240756,       296.6240756,       95650.30554,       95650.30554,    0.0001752176304,       89734.46154,         296.6240756,          95650.30554
          0,           0,          25,       -6.40410593,      -8.467625518,      -3.663823137,      -3.493686069,     -0.9618145124,   0.0001747955745,   0.0001747955745,      0.3027101055,       291.2517501,       89716.35687,       89716.35687,       1.073083288,       297984.2882,       6.773428353,       1.382959689,         107.9332368,        -0.9583128735,                 78.0451069,       296.5894282,       296.5894282,       95604.10945,       95604.10945,    0.0001747955745,       89716.35687,         296.5894282,          95604.10945
          0,           0,          26,      -6.409531846,      -8.462904257,      -3.676419782,      -3.496398389,     -0.9682787601,   0.0001743863726,   0.0001743863726,      0.3020504877,       291.2424679,       89700.36256,       89700.36256,       1.072926177,       297951.4462,       6.758561072,       1.379924173,         107.6915597,        -0.9583128735,                78.04165021,       296.5567399,       296.5567399,       95560.85693,       95560.85693,    0.0001743863726,       89700.36256,         296.5567399,          95560.85693
          0,           0,          27,      -6.410444022,      -8.457825312,      -3.690202395,      -3.499446643,     -0.9696357459,    0.000173990901,    0.000173990901,      0.3014067209,       291.2350765,       89686.95712,       89686.95712,       1.072793058,       297921.1501,       6.744070824,       1.376965638,         107.4497994,        -0.9583128735,                 78.0337551,       296.5265856,       296.5265856,       95521.06077,       95521.06077,     0.000173990901,       89686.95712,         296.5265856,          95521.06077
          0,           0,          28,      -6.406661515,      -8.453628648,      -3.705120108,      -3.503120843,     -0.9654197598,   0.0001736088575,   0.0001736088575,      0.3007778261,        291.229884,       89676.34023,       89676.34023,       1.072685189,       297893.6763,        6.72993911,       1.374080305,         107.2079434,        -0.9583128735,                78.02159961,       296.4992403,       296.4992403,       95484.88799,       95484.88799,    0.0001736088575,       89676.34023,         296.4992403,          95484.88799
          0,           0,          29,      -6.400272912,       -8.45144997,      -3.720742307,      -3.507386459,     -0.9571517155,   0.0001732390855,   0.0001732390855,      0.3001619936,       291.2269872,       89668.48548,       89668.48548,       1.072601901,       297869.0564,       6.716126382,       1.371260102,          106.965995,        -0.9583128735,                78.00562043,       296.4747358,       296.4747358,       95452.23259,       95452.23259,    0.0001732390855,       89668.48548,         296.4747358,          95452.23259
          0,           0,          30,      -6.390980919,       -8.45084612,      -3.737165983,      -3.511940828,     -0.9468692737,   0.0001728797544,   0.0001728797544,      0.2995566493,       291.2263401,       89663.22251,       89663.22251,       1.072541329,         297847.15,       6.702574354,       1.368493127,         106.7239777,        -0.9583128735,                77.98649158,       296.4529319,       296.4529319,       95422.80619,       95422.80619,    0.0001728797544,       89663.22251,         296.4529319,          95422.80619
          0,           0,          31,      -6.381468473,      -8.451628612,      -3.753619756,      -3.516782271,     -0.9362452544,   0.0001725284913,   0.0001725284913,       0.298958665,       291.2277577,       89660.24201,       89660.24201,       1.072500456,       297827.6555,       6.689210747,       1.365764622,         106.4819283,        -0.9583128735,                77.96506553,       296.4335287,       296.4335287,       95396.15211,       95396.15211,    0.0001725284913,       89660.24201,         296.4335287,          95396.15211
          0,           0,          32,      -6.374085965,       -8.45438532,      -3.769584729,      -3.521868671,     -0.9276172583,   0.0001721843534,   0.0001721843534,      0.2983673102,       291.2309218,       89659.23556,       89659.23556,       1.072476765,       297810.2202,       6.676015427,       1.363070478,         106.2398788,        -0.9583128735,                77.94158892,       296.4161749,       296.4161749,       95371.90993,       95371.90993,    0.0001721843534,       89659.23556,         296.4161749,          95371.90993
          0,           0,          33,       -6.36972403,      -8.458868703,      -3.784583874,      -3.527049587,     -0.9221065226,   0.0001718415526,   0.0001718415526,      0.2977748739,       291.2351735,       89659.41388,       89659.41388,       1.072463241,       297793.8997,       6.662808207,       1.360373903,         105.9979219,        -0.9583128735,                77.91822644,       296.3999308,       296.3999308,       95348.93586,       95348.93586,    0.0001718415526,       89659.41388,         296.3999308,          95348.93586
          0,           0,          34,      -6.367932962,      -8.465015029,      -3.797148438,      -3.531628454,     -0.9193897694,   0.0001714957374,   0.0001714957374,      0.2971753978,       291.2400688,       89660.23735,       89660.23735,       1.072455065,       297778.0329,       6.649450621,       1.357646628,          105.756121,        -0.9583128735,                77.89664764,       296.3841383,       296.3841383,       95326.42331,       95326.42331,    0.0001714957374,       89660.23735,         296.3841383,          95326.42331
          0,           0,          35,      -6.370353289,      -8.472355907,      -3.806965188,       -3.53577583,     -0.9208788645,    0.000171143856,    0.000171143856,       0.296564338,       291.2455096,       89661.46911,       89661.46911,       1.072449763,        297762.363,       6.635839829,       1.354867655,         105.5145118,        -0.9583128735,                77.87809491,       296.3685418,       296.3685418,       95303.94509,       95303.94509,     0.000171143856,       89661.46911,         296.3685418,          95303.94509
          0,           0,          36,      -6.376501294,      -8.481252895,      -3.814145542,      -3.539613816,     -0.9262578258,   0.0001707845192,   0.0001707845192,      0.2959395581,       291.2514822,       89663.02715,       89663.02715,       1.072446406,       297746.8045,       6.621927828,       1.352027182,         105.2731145,        -0.9583128735,                77.86316417,       296.3530561,       296.3530561,       95281.33383,       95281.33383,    0.0001707845192,       89663.02715,         296.3530561,          95281.33383
          0,           0,          37,      -6.386735023,      -8.491811816,       -3.81947635,      -3.543232106,     -0.9359732212,   0.0001704169091,   0.0001704169091,      0.2952998541,       291.2579306,        89664.8396,        89664.8396,       1.072444341,       297731.2613,       6.607686992,        1.34911957,         105.0319402,        -0.9583128735,                77.85221007,       296.3375856,       296.3375856,       95258.46991,       95258.46991,    0.0001704169091,        89664.8396,         296.3375856,          95258.46991
