"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
67, -2.521296116000000e-02, 9.156059180000000e-03, -1.235926372000000e-02, 1.729623728618619e+00, -2.663373307624929e+02, -3.003720088807166e+01, 4.218283732650213e+00, 4.245613981611381e+05, 0.000000000000000e+00, -9.383378202008979e+01, -6.951446952854261e+01
68, -2.521296116000000e-02, 9.591081838999999e-03, -1.202480639000000e-02, 1.721276430467737e+00, -2.587465074115400e+02, -5.294020258920840e+01, -5.653454810059753e+00, 4.255861603806554e+05, 0.000000000000000e+00, -9.129452103260427e+01, -7.281724081679906e+01
69, -2.521296116000000e-02, 9.915279635000000e-03, -1.175891361000000e-02, 1.718940659406564e+00, -2.551907257799674e+02, -6.435766415909544e+01, -1.918427581206475e+01, 4.286776151082500e+05, 0.000000000000000e+00, -8.927581460117975e+01, -7.527860955286950e+01
70, -2.521296116000000e-02, 1.014429881000000e-02, -1.156192117000000e-02, 1.725714726306698e+00, -2.551124565534685e+02, -6.913234546650946e+01, -3.061522473387507e+01, 4.322458367766559e+05, 0.000000000000000e+00, -8.778021210467718e+01, -7.701736485676319e+01
71, -2.521296116000000e-02, 1.030012281000000e-02, -1.142332218000000e-02, 1.738084173398069e+00, -2.580207580963272e+02, -7.163255050381366e+01, -3.773596399719355e+01, 4.358243931638835e+05, 0.000000000000000e+00, -8.672794331986120e+01, -7.820040905589597e+01
72, -2.521296116000000e-02, 1.040349176000000e-02, -1.132926206000000e-02, 1.750869047564758e+00, -2.629605071981083e+02, -7.336547550851716e+01, -4.102085243594397e+01, 4.389721383627239e+05, 0.000000000000000e+00, -8.601382175106733e+01, -7.898520495811867e+01
73, -2.521296116000000e-02, 1.050600179000000e-02, -1.123426660000000e-02, 1.764613167118540e+00, -2.692871501437025e+02, -7.440493746043192e+01, -4.358049465743216e+01, 4.420259739017171e+05, 0.000000000000000e+00, -8.529259891057453e+01, -7.976347978320614e+01
74, -2.521296116000000e-02, 1.065735021000000e-02, -1.109079375000000e-02, 1.777560929509860e+00, -2.773235301942489e+02, -7.538396288276870e+01, -4.608995969434427e+01, 4.459077597090649e+05, 0.000000000000000e+00, -8.420332689262125e+01, -8.091254456352826e+01
75, -2.521296116000000e-02, 1.087310517000000e-02, -1.087935676000000e-02, 1.782196334359445e+00, -2.844761279084275e+02, -7.647674811334781e+01, -4.692945972491516e+01, 4.498251344042564e+05, 0.000000000000000e+00, -8.259805874072167e+01, -8.255059553040198e+01
76, -2.521296116000000e-02, 1.116560501000000e-02, -1.057894533000000e-02, 1.784374172706480e+00, -2.902203257205316e+02, -7.581874886457406e+01, -4.409795642582046e+01, 4.531271502562542e+05, 0.000000000000000e+00, -8.031728042919913e+01, -8.477130760915281e+01
77, -2.521296116000000e-02, 1.153584574000000e-02, -1.017394135000000e-02, 1.788799487050824e+00, -2.924994868689308e+02, -7.326247244871952e+01, -3.672444585333243e+01, 4.548858980148504e+05, 0.000000000000000e+00, -7.724241642131398e+01, -8.758224268917382e+01
78, -2.521296116000000e-02, 1.196507581000000e-02, -9.665494316000001e-03, 1.783820171915812e+00, -2.923026375329864e+02, -6.994627377783958e+01, -2.978593104672306e+01, 4.544346279963450e+05, 0.000000000000000e+00, -7.338219390013639e+01, -9.084103558633258e+01
79, -2.521296116000000e-02, 1.241382096000000e-02, -9.081952907000000e-03, 1.755271517536139e+00, -2.855454880760328e+02, -6.353880121881564e+01, -2.786703663091179e+01, 4.533171586927403e+05, 0.000000000000000e+00, -6.895184120176366e+01, -9.424799052649892e+01
80, -2.521296116000000e-02, 1.283413251000000e-02, -8.477609467000000e-03, 1.696822483599189e+00, -2.760819594719881e+02, -5.665939496265587e+01, -2.923162345046354e+01, 4.518181898389322e+05, 0.000000000000000e+00, -6.436355569390889e+01, -9.743907239486333e+01
81, -2.521296116000000e-02, 1.318878114000000e-02, -7.914598637000000e-03, 1.637105180933627e+00, -2.682618382885854e+02, -5.433870033470793e+01, -3.130287596701434e+01, 4.514872591725771e+05, 0.000000000000000e+00, -6.008907489197566e+01, -1.001316294108037e+02
82, -2.521296116000000e-02, 1.346269839000000e-02, -7.439124386000000e-03, 1.598677247175812e+00, -2.641012522014915e+02, -5.510832598081066e+01, -3.177389345210315e+01, 4.520091453574008e+05, 0.000000000000000e+00, -5.647918774697514e+01, -1.022112590805267e+02
83, -2.521296116000000e-02, 1.366046533000000e-02, -7.069406365000000e-03, 1.591122573123972e+00, -2.647223177405182e+02, -5.737886148335392e+01, -2.960590648222693e+01, 4.538726586033800e+05, 0.000000000000000e+00, -5.367222116891971e+01, -1.037127417221431e+02
84, -2.521296116000000e-02, 1.379666572000000e-02, -6.799767235000000e-03, 1.602361483618830e+00, -2.684734290376646e+02, -5.928928709670581e+01, -2.574377067299852e+01, 4.554136394036391e+05, 0.000000000000000e+00, -5.162507176571022e+01, -1.047467998987342e+02
85, -2.521296116000000e-02, 1.388758879000000e-02, -6.612087199000000e-03, 1.624424106848487e+00, -2.734404402458744e+02, -5.913342067905138e+01, -2.145515026613772e+01, 4.564852451111476e+05, 0.000000000000000e+00, -5.020017073709565e+01, -1.054371044123575e+02
86, -2.521296116000000e-02, 1.394709399000000e-02, -6.485629399000000e-03, 1.647136437040186e+00, -2.774765777339605e+02, -5.677358045213108e+01, -1.850519479491512e+01, 4.566198991192535e+05, 0.000000000000000e+00, -4.924008007888450e+01, -1.058888787326050e+02
87, -2.521296116000000e-02, 5.549915263000000e-03, -1.490136475000000e-02, 1.452377090467037e+00, -2.526162901732023e+02, -6.322171211213463e+01, 3.903222084635406e+01, 4.532470743690558e+05, 0.000000000000000e+00, -1.131338762106574e+02, -4.213596787125692e+01
88, -2.521296116000000e-02, 5.685082346000000e-03, -1.485032220000000e-02, 1.489964677407031e+00, -2.591272888635725e+02, -6.219931630912407e+01, 4.205033910947166e+01, 4.535697493503278e+05, 0.000000000000000e+00, -1.127463518711048e+02, -4.316218099283544e+01
89, -2.521296116000000e-02, 5.885900316000000e-03, -1.477187897000000e-02, 1.532082315412930e+00, -2.634946243811285e+02, -6.125448836536198e+01, 4.756473911631478e+01, 4.520854886448884e+05, 0.000000000000000e+00, -1.121507965765883e+02, -4.468682761010957e+01
90, -2.521296116000000e-02, 6.174867753000000e-03, -1.465343779000000e-02, 1.579796416679459e+00, -2.666397078293615e+02, -6.060613278501559e+01, 5.596937681443719e+01, 4.492428894667717e+05, 0.000000000000000e+00, -1.112515695580453e+02, -4.688072104168059e+01
