"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
37, -2.500000000000000e-02, 1.447291629000000e-02, 1.269240694000000e-02, 1.129702534980155e+00, 1.331560270446662e+02, 6.967850901252587e-02, -4.139371042125296e-04, 2.358480415011246e+05, 0.000000000000000e+00, 9.636306604502447e+01, -1.098810174390280e+02
38, -2.500000000000000e-02, 1.361180554000000e-02, 1.361180554000000e-02, 1.129833182775565e+00, 1.329556489180032e+02, 9.467040310707492e-02, 4.013544828363345e-02, 2.358608183916649e+05, 0.000000000000000e+00, 1.033433077306494e+02, -1.033433077306494e+02
39, -2.500000000000000e-02, 2.152500000000000e-02, 0.000000000000000e+00, 1.129486560478557e+00, 1.333529835955167e+02, 2.323990721994288e-02, -3.217201232050614e-02, 2.358118834992257e+05, 0.000000000000000e+00, 0.000000000000000e+00, -1.634217218550000e+02
40, -2.500000000000000e-02, 2.147891332000000e-02, 1.407802357000000e-03, 1.129456013314295e+00, 1.333900167663720e+02, 1.621116630303870e-02, -1.874947169654629e-02, 2.358079613839114e+05, 0.000000000000000e+00, 1.068829199593345e+01, -1.630718233834469e+02
41, -2.500000000000000e-02, 2.134085064000000e-02, 2.809576288000000e-03, 1.129330602753797e+00, 1.335168446700378e+02, 5.562261453923452e-03, -2.545781396159115e-03, 2.357884213143994e+05, 0.000000000000000e+00, 2.133081508329568e+01, -1.620236263618666e+02
42, -2.500000000000000e-02, 2.111140316000000e-02, 4.199319181000000e-03, 1.129197080554508e+00, 1.336424622080470e+02, 7.469343319651120e-03, 1.197640208473345e-02, 2.357664312917191e+05, 0.000000000000000e+00, 3.188199633810678e+01, -1.602816192883758e+02
43, -2.500000000000000e-02, 2.079155341000000e-02, 5.571079946000000e-03, 1.129090414109740e+00, 1.337285376390542e+02, 5.758388565101912e-03, 1.768090815413014e-02, 2.357471724319606e+05, 0.000000000000000e+00, 4.229665400079816e+01, -1.578532617097513e+02
44, -2.500000000000000e-02, 2.038267104000000e-02, 6.918984491000000e-03, 1.129026766683111e+00, 1.337667725082187e+02, 1.909834594000782e-03, 1.421490316942717e-02, 2.357343698007897e+05, 0.000000000000000e+00, 5.253019089464626e+01, -1.547489522583435e+02
45, -2.500000000000000e-02, 1.988650694000000e-02, 8.237260882000001e-03, 1.129014130156949e+00, 1.337555580285809e+02, 7.759332688730428e-04, 8.306421705779714e-03, 2.357301158265939e+05, 0.000000000000000e+00, 6.253878544507671e+01, -1.509819840100445e+02
46, -2.500000000000000e-02, 1.930518576000000e-02, 9.520264057000001e-03, 1.129050746093592e+00, 1.337184784270431e+02, -3.605392886153147e-04, 6.241039488787979e-04, 2.357356714279726e+05, 0.000000000000000e+00, 7.227957931285519e+01, -1.465684876947655e+02
47, -2.500000000000000e-02, 1.864119682000000e-02, 1.076250000000000e-02, 1.129122511558391e+00, 1.336579865807468e+02, 7.883143654709962e-04, -2.254842887073723e-03, 2.357478353933529e+05, 0.000000000000000e+00, 8.171086092749999e+01, -1.415273626835006e+02
48, -2.500000000000000e-02, 1.789738340000000e-02, 1.195864927000000e-02, 1.129208147676056e+00, 1.335853166824020e+02, 1.147645638853014e-03, -5.612047485420214e-03, 2.357626571145445e+05, 0.000000000000000e+00, 9.079224412373699e+01, -1.358801956760555e+02
49, -2.500000000000000e-02, 1.707693065000000e-02, 1.310358976000000e-02, 1.129311861776426e+00, 1.335052874375226e+02, 7.839316637933491e-03, -5.718267675317397e-03, 2.357816488530930e+05, 0.000000000000000e+00, 9.948484093197428e+01, -1.296511689115644e+02
50, -2.500000000000000e-02, 1.618335186000000e-02, 1.419241867000000e-02, 1.129399518416347e+00, 1.334349062699696e+02, 1.901435673649046e-02, -8.215684240264585e-03, 2.357975549294119e+05, 0.000000000000000e+00, 1.077514284013217e+02, -1.228669559278289e+02
51, -2.500000000000000e-02, 1.522047347000000e-02, 1.522047347000000e-02, 1.129486560478557e+00, 1.333529835955167e+02, 3.918214406561486e-02, -6.315952086879233e-03, 2.358118834992257e+05, 0.000000000000000e+00, 1.155566077545062e+02, -1.155566077545062e+02
52, -2.500000000000000e-02, 2.380000000000000e-02, 0.000000000000000e+00, 1.129262954110632e+00, 1.335664896694031e+02, 1.177092451977420e-02, -1.234356180536891e-02, 2.357755476430472e+05, 0.000000000000000e+00, 0.000000000000000e+00, -1.806939363600000e+02
53, -2.500000000000000e-02, 2.374904237000000e-02, 1.556594476000000e-03, 1.129246984973802e+00, 1.335782033931254e+02, 1.124445303384732e-02, -4.429207632802031e-03, 2.357724676836121e+05, 0.000000000000000e+00, 1.181794887330553e+01, -1.803070567485598e+02
54, -2.500000000000000e-02, 2.359638770000000e-02, 3.106523375000000e-03, 1.129192223560799e+00, 1.336245624834004e+02, 6.472869218536043e-03, 1.212340831853863e-03, 2.357629241691476e+05, 0.000000000000000e+00, 2.358529147155893e+01, -1.791480746802389e+02
55, -2.500000000000000e-02, 2.334268967000000e-02, 4.643149664000000e-03, 1.129124550582126e+00, 1.336782553455723e+02, 4.932003461752482e-03, 3.594161858002511e-03, 2.357511008879982e+05, 0.000000000000000e+00, 3.525163823095678e+01, -1.772219530126979e+02
56, -2.500000000000000e-02, 2.298903467000000e-02, 6.159893273000000e-03, 1.129080461580917e+00, 1.337133304102746e+02, 5.697650019883394e-03, 5.122742693338516e-03, 2.357429847026029e+05, 0.000000000000000e+00, 4.676703206117034e+01, -1.745369398167569e+02
57, -2.500000000000000e-02, 2.253693708000000e-02, 7.650259274000000e-03, 1.129056466086045e+00, 1.337277358645576e+02, 4.211084065852335e-03, 4.663386103435150e-03, 2.357379655120384e+05, 0.000000000000000e+00, 5.808216228544772e+01, -1.711045325412960e+02
58, -2.500000000000000e-02, 2.198833287000000e-02, 9.107865690000000e-03, 1.129058016639144e+00, 1.337246635687307e+02, 1.498495099058394e-03, 2.703668993103765e-03, 2.357378767333668e+05, 0.000000000000000e+00, 6.914857577160872e+01, -1.669394294232889e+02
59, -2.500000000000000e-02, 2.134557125000000e-02, 1.052647083000000e-02, 1.129081070739453e+00, 1.337067394429998e+02, -5.655078375074124e-04, 9.852006636105652e-04, 2.357419915442907e+05, 0.000000000000000e+00, 7.991888446434523e+01, -1.620594660930818e+02
60, -2.500000000000000e-02, 2.061140461000000e-02, 1.190000000000000e-02, 1.129116609794842e+00, 1.336777105319432e+02, -1.313021671081455e-03, -1.622916419469669e-05, 2.357483320175919e+05, 0.000000000000000e+00, 9.034696818000000e+01, -1.564855391970399e+02
61, -2.500000000000000e-02, 1.978897677000000e-02, 1.322257155000000e-02, 1.129159297373928e+00, 1.336445694926992e+02, -1.472024747774656e-03, -1.595943114936891e-03, 2.357562029089088e+05, 0.000000000000000e+00, 1.003881723601364e+02, -1.502415171894075e+02
62, -2.500000000000000e-02, 1.888180950000000e-02, 1.448852201000000e-02, 1.129201988487360e+00, 1.336138504335963e+02, 1.829798096238368e-04, -1.379497425722486e-03, 2.357643154080650e+05, 0.000000000000000e+00, 1.099994989086302e+02, -1.433541379896909e+02
63, -2.500000000000000e-02, 1.789378742000000e-02, 1.569243040000000e-02, 1.129231713733701e+00, 1.335929185344371e+02, 4.693888253489611e-03, -1.939576551198527e-03, 2.357700592561860e+05, 0.000000000000000e+00, 1.191397907576189e+02, -1.358528943407079e+02
64, -2.500000000000000e-02, 1.682914139000000e-02, 1.682914139000000e-02, 1.129262954110632e+00, 1.335664896694031e+02, 1.705151680533896e-02, -4.049157078042779e-04, 2.357755476430472e+05, 0.000000000000000e+00, 1.277699077024413e+02, -1.277699077024413e+02
65, -2.500000000000000e-02, 2.607500000000000e-02, 0.000000000000000e+00, 1.129091338810730e+00, 1.337172027172163e+02, 6.658030939098578e-03, -1.956622420525774e-03, 2.357460764046257e+05, 0.000000000000000e+00, 0.000000000000000e+00, -1.979661508650000e+02
66, -2.500000000000000e-02, 2.601917142000000e-02, 1.705386595000000e-03, 1.129047603979217e+00, 1.337481319033735e+02, 5.551165139925048e-03, 2.289531739763170e-03, 2.357376735140170e+05, 0.000000000000000e+00, 1.294760575067761e+01, -1.975422901136727e+02
67, -2.500000000000000e-02, 2.585192476000000e-02, 3.403470462000000e-03, 1.129012280219889e+00, 1.337731753633067e+02, 3.826283325781235e-03, 3.832957515868719e-03, 2.357309177358978e+05, 0.000000000000000e+00, 2.583976785982218e+01, -1.962725229986113e+02
68, -2.500000000000000e-02, 2.557397619000000e-02, 5.086980147000000e-03, 1.128998325444641e+00, 1.337806218928699e+02, 3.248884371735850e-03, 3.118784749599728e-03, 2.357279869646920e+05, 0.000000000000000e+00, 3.862128012380678e+01, -1.941622868129418e+02
69, -2.500000000000000e-02, 2.518651592000000e-02, 6.748706601000000e-03, 1.129009721799439e+00, 1.337707646067053e+02, 4.126214118782986e-03, 1.385866615548020e-03, 2.357299893757678e+05, 0.000000000000000e+00, 5.123741012913470e+01, -1.912206178478406e+02
70, -2.500000000000000e-02, 2.469120313000000e-02, 8.381534058000000e-03, 1.129034294428590e+00, 1.337498128139699e+02, 4.612835442305938e-03, 5.733725574525010e-04, 2.357342728185795e+05, 0.000000000000000e+00, 6.363413368384137e+01, -1.874601129001703e+02
71, -2.500000000000000e-02, 2.409015881000000e-02, 9.978470499000001e-03, 1.129063951157681e+00, 1.337246865498220e+02, 3.875740043334915e-03, 1.607528646537862e-04, 2.357394460558516e+05, 0.000000000000000e+00, 7.575836610573293e+01, -1.828968749124552e+02
72, -2.500000000000000e-02, 2.338595674000000e-02, 1.153267760000000e-02, 1.129094468895865e+00, 1.337005228882433e+02, 2.336361051922111e-03, -4.179733448768065e-04, 2.357449477589323e+05, 0.000000000000000e+00, 8.755818959305871e+01, -1.775504444913981e+02
73, -2.500000000000000e-02, 2.258161240000000e-02, 1.303750000000000e-02, 1.129119381468830e+00, 1.336813093844913e+02, 7.052728795402470e-04, -1.207543783081182e-03, 2.357495073475196e+05, 0.000000000000000e+00, 9.898307543250000e+01, -1.714437157105793e+02
74, -2.500000000000000e-02, 2.168057014000000e-02, 1.448649383000000e-02, 1.129135818862494e+00, 1.336747621827619e+02, 2.466216865067033e-04, -1.304740938890221e-03, 2.357532235997152e+05, 0.000000000000000e+00, 1.099841005965358e+02, -1.646028387027595e+02
75, -2.500000000000000e-02, 2.068668835000000e-02, 1.587345426000000e-02, 1.129134491748735e+00, 1.336792691582035e+02, -4.161200348735045e-04, -1.219511500869121e-03, 2.357534679344111e+05, 0.000000000000000e+00, 1.205141568852862e+02, -1.570571070678174e+02
76, -2.500000000000000e-02, 1.960422298000000e-02, 1.719244213000000e-02, 1.129114022351638e+00, 1.336970197015470e+02, 1.381660687323924e-04, -1.382802622803232e-03, 2.357499713564246e+05, 0.000000000000000e+00, 1.305281531139161e+02, -1.488388327535870e+02
77, -2.500000000000000e-02, 1.843780932000000e-02, 1.843780932000000e-02, 1.129091338810730e+00, 1.337172027172163e+02, 6.091479808161854e-03, 3.324397844611030e-03, 2.357460764046257e+05, 0.000000000000000e+00, 1.399832077262981e+02, -1.399832077262981e+02
78, -2.500000000000000e-02, 2.835000000000000e-02, 0.000000000000000e+00, 1.128914795192516e+00, 1.338695046546039e+02, 1.588861802263576e-03, 8.203415231492105e-03, 2.357155306801757e+05, 0.000000000000000e+00, 0.000000000000000e+00, -2.152383653700000e+02
79, -2.500000000000000e-02, 2.828930047000000e-02, 1.854178714000000e-03, 1.128817630029420e+00, 1.339422971521296e+02, 1.004378637691377e-03, 9.721364082448303e-03, 2.356973677112157e+05, 0.000000000000000e+00, 1.407726262804969e+01, -2.147775234787856e+02
80, -2.500000000000000e-02, 2.810746182000000e-02, 3.700417549000000e-03, 1.128784315155357e+00, 1.339620382269562e+02, 3.788507079241730e-03, 9.032995769681492e-03, 2.356905009891087e+05, 0.000000000000000e+00, 2.809424424808543e+01, -2.133969713169836e+02
81, -2.500000000000000e-02, 2.780526270000000e-02, 5.530810629000000e-03, 1.128830246407302e+00, 1.339209999692363e+02, 6.553581024469552e-03, 5.432672496928458e-03, 2.356982981991733e+05, 0.000000000000000e+00, 4.199092200906460e+01, -2.111026205372639e+02
82, -2.500000000000000e-02, 2.738399718000000e-02, 7.337519929000000e-03, 1.128919163892618e+00, 1.338496909469205e+02, 7.362310842196365e-03, 1.284686848943327e-03, 2.357143262416319e+05, 0.000000000000000e+00, 5.570778819709906e+01, -2.079042959548462e+02
83, -2.500000000000000e-02, 2.684546917000000e-02, 9.112808841000001e-03, 1.129009422935586e+00, 1.337742198536323e+02, 6.698592797965888e-03, -7.912456165882502e-04, 2.357301926594407e+05, 0.000000000000000e+00, 6.918610507464284e+01, -2.038156931831228e+02
84, -2.500000000000000e-02, 2.619198475000000e-02, 1.084907531000000e-02, 1.129080297606005e+00, 1.337135517443707e+02, 5.929911165667067e-03, -1.171541823761774e-03, 2.357424982174163e+05, 0.000000000000000e+00, 8.236815645504147e+01, -1.988543204016215e+02
85, -2.500000000000000e-02, 2.542634222000000e-02, 1.253888437000000e-02, 1.129131397225664e+00, 1.336753208984515e+02, 3.990395607170492e-03, -2.109202331775757e-03, 2.357520989949889e+05, 0.000000000000000e+00, 9.519749472177222e+01, -1.930414228137925e+02
86, -2.500000000000000e-02, 2.455182020000000e-02, 1.417500000000000e-02, 1.129151643129573e+00, 1.336622426808831e+02, 2.442495342825815e-03, -2.024180172963416e-03, 2.357562379022624e+05, 0.000000000000000e+00, 1.076191826850000e+02, -1.864018923000405e+02
87, -2.500000000000000e-02, 2.357216351000000e-02, 1.575041611000000e-02, 1.129135494862478e+00, 1.336731875241374e+02, 9.882590692127087e-04, -1.698084849054360e-03, 2.357530081555955e+05, 0.000000000000000e+00, 1.195800288329352e+02, -1.789641602161115e+02
88, -2.500000000000000e-02, 2.249156720000000e-02, 1.725838651000000e-02, 1.129088204879264e+00, 1.337149140072789e+02, 6.125234469899457e-04, -3.537149070345829e-03, 2.357453899877487e+05, 0.000000000000000e+00, 1.310288148619421e+02, -1.707600761459439e+02
89, -2.500000000000000e-02, 2.131465854000000e-02, 1.869245386000000e-02, 1.129009844183154e+00, 1.337849708253569e+02, -1.257123194372765e-03, -1.385009854777752e-03, 2.357317750433859e+05, 0.000000000000000e+00, 1.419165154702133e+02, -1.618247711664660e+02
90, -2.500000000000000e-02, 2.004647725000000e-02, 2.004647725000000e-02, 1.128914795192516e+00, 1.338695046546039e+02, -4.677195584328225e-03, 6.924185493825934e-03, 2.357155306801757e+05, 0.000000000000000e+00, 1.521965077501550e+02, -1.521965077501550e+02
91, -2.500000000000000e-02, 3.062500000000000e-02, 0.000000000000000e+00, 1.128688092227082e+00, 1.340634768705249e+02, -4.092285988027708e-03, 2.512332490237029e-02, 2.356762204571801e+05, 0.000000000000000e+00, 0.000000000000000e+00, -2.325105798750000e+02
