"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
0, -2.521296116000000e-02, 4.913112014000000e-03, -1.386267187000000e-02, 1.157653702617476e+00, 1.615292446027854e+02, -2.104470122620436e+00, 1.970500397625814e+00, 2.333845192750352e+05, 0.000000000000000e+00, -1.052479306158547e+02, -3.730124157929695e+01
1, -2.521296116000000e-02, 5.038867655000000e-03, -1.381745830000000e-02, 1.172813545420070e+00, 1.639090247132960e+02, -2.073794230220408e+00, 2.606742607632772e+00, 2.337106737488664e+05, 0.000000000000000e+00, -1.049046609545023e+02, -3.825600131844674e+01
2, -2.521296116000000e-02, 5.225741463000000e-03, -1.374787137000000e-02, 1.178685033727774e+00, 1.649851805950949e+02, -2.625837570761553e+00, 2.463510083520905e+00, 2.346216980766513e+05, 0.000000000000000e+00, -1.043763443032036e+02, -3.967478131719056e+01
3, -2.521296116000000e-02, 5.494725896000000e-03, -1.364259244000000e-02, 1.183925059319591e+00, 1.664279890504832e+02, -2.369851316902739e+00, 2.631161913438029e+00, 2.355682973979135e+05, 0.000000000000000e+00, -1.035770474848226e+02, -4.171696014149025e+01
4, -2.521296116000000e-02, 5.864541816000000e-03, -1.348775335000000e-02, 1.187391196985487e+00, 1.670121459124655e+02, -1.824778045295573e+00, 2.895620036223226e+00, 2.364326610695289e+05, 0.000000000000000e+00, -1.024014809018604e+02, -4.452466998659088e+01
5, -2.521296116000000e-02, 6.341911768000000e-03, -1.326998478000000e-02, 1.187762170515027e+00, 1.669294650149033e+02, -1.520002598185299e+00, 2.992080293473924e+00, 2.368451466815130e+05, 0.000000000000000e+00, -1.007481422409869e+02, -4.814894963898013e+01
6, -2.521296116000000e-02, 6.909906270000000e-03, -1.298327911000000e-02, 1.185052535805684e+00, 1.664388581008689e+02, -1.551916738635358e+00, 2.822506208291745e+00, 2.368890041929960e+05, 0.000000000000000e+00, -9.857142055657386e+01, -5.246126738676239e+01
7, -2.521296116000000e-02, 7.523181064000000e-03, -1.263780391000000e-02, 1.180909430256148e+00, 1.655806991844796e+02, -1.337555476917177e+00, 2.714066014992747e+00, 2.370922434334136e+05, 0.000000000000000e+00, -9.594850989259241e+01, -5.711736136147786e+01
8, -2.521296116000000e-02, 8.119224162000000e-03, -1.226338208000000e-02, 1.173590051031979e+00, 1.619260829448326e+02, -1.098149199891142e+00, 2.614117971125067e+00, 2.364828592934725e+05, 0.000000000000000e+00, -9.310583113957497e+01, -6.164262916054631e+01
9, -2.521296116000000e-02, 8.642019872999999e-03, -1.190074929000000e-02, 1.166896429817208e+00, 1.583162604652956e+02, -1.268347683719643e+00, 2.315186535760027e+00, 2.355492857454129e+05, 0.000000000000000e+00, -9.035265692620064e+01, -6.561178945183686e+01
10, -2.521296116000000e-02, 9.061014648000000e-03, -1.158491927000000e-02, 1.162018585320571e+00, 1.561736402943530e+02, -1.668384602099191e+00, 1.939279389260208e+00, 2.345686314179511e+05, 0.000000000000000e+00, -8.795481787013100e+01, -6.879287412448487e+01
11, -2.521296116000000e-02, 9.373419342000000e-03, -1.133363803000000e-02, 1.160690249726537e+00, 1.576323651466501e+02, -1.474980462095594e+00, 2.159141495706881e+00, 2.341596470340464e+05, 0.000000000000000e+00, -8.604704491260908e+01, -7.116470748146811e+01
12, -2.521296116000000e-02, 9.594191102999999e-03, -1.114736911000000e-02, 1.161792025702050e+00, 1.607069268951790e+02, -1.129925283642228e+00, 2.592639674641594e+00, 2.341330105889832e+05, 0.000000000000000e+00, -8.463285733377184e+01, -7.284084691559497e+01
13, -2.521296116000000e-02, 9.744445175000000e-03, -1.101626658000000e-02, 1.164597452497961e+00, 1.627595411898028e+02, -1.431013960764549e+00, 2.455514033483559e+00, 2.339704646345669e+05, 0.000000000000000e+00, -8.363750303913088e+01, -7.398160320651088e+01
14, -2.521296116000000e-02, 9.844138484000000e-03, -1.092727224000000e-02, 1.169712382235713e+00, 1.633325332145725e+02, -2.170964046263097e+00, 2.049384820124527e+00, 2.340241249317793e+05, 0.000000000000000e+00, -8.296184179508214e+01, -7.473849297255978e+01
15, -2.521296116000000e-02, 9.943019060999999e-03, -1.083737574000000e-02, 1.174311484935739e+00, 1.636938923404384e+02, -2.928827489055897e+00, 1.600999849872679e+00, 2.341632943791720e+05, 0.000000000000000e+00, -8.227933118793983e+01, -7.548921232918491e+01
16, -2.521296116000000e-02, 1.008903818000000e-02, -1.070157229000000e-02, 1.178938461174784e+00, 1.651451558686286e+02, -3.096143377292632e+00, 1.539372190616588e+00, 2.347034873466395e+05, 0.000000000000000e+00, -8.124828665215124e+01, -7.659781608531641e+01
17, -2.521296116000000e-02, 1.029725889000000e-02, -1.050137136000000e-02, 1.182155347696670e+00, 1.657459619383146e+02, -3.117058278122980e+00, 1.594820022550508e+00, 2.351946303151681e+05, 0.000000000000000e+00, -7.972832471498178e+01, -7.817866565344976e+01
18, -2.521296116000000e-02, 1.057966990000000e-02, -1.021679626000000e-02, 1.186178287152936e+00, 1.667546003959182e+02, -2.977714466730208e+00, 1.770098699395407e+00, 2.362507374719966e+05, 0.000000000000000e+00, -7.756777870619857e+01, -8.032278149665578e+01
19, -2.521296116000000e-02, 1.093736580000000e-02, -9.832922775000001e-03, 1.186826463635622e+00, 1.664499944806846e+02, -2.821653586451816e+00, 1.862250560103928e+00, 2.365924153618734e+05, 0.000000000000000e+00, -7.465334126632962e+01, -8.303847394164876e+01
20, -2.521296116000000e-02, 1.135240679000000e-02, -9.350679182999999e-03, 1.186037654265557e+00, 1.665849061786140e+02, -2.533426920520684e+00, 1.990427442522280e+00, 2.370458312667308e+05, 0.000000000000000e+00, -7.099206005108314e+01, -8.618954075819714e+01
21, -2.521296116000000e-02, 1.178679118000000e-02, -8.796811618000000e-03, 1.181029723469416e+00, 1.649883410900253e+02, -2.277934301931594e+00, 1.983598329275381e+00, 2.370037808377455e+05, 0.000000000000000e+00, -6.678699658293280e+01, -8.948746619191300e+01
22, -2.521296116000000e-02, 1.219417817000000e-02, -8.222795133000000e-03, 1.174081181525692e+00, 1.617568130274765e+02, -2.052019929514533e+00, 1.937348986810171e+00, 2.364886978518813e+05, 0.000000000000000e+00, -6.242895884300923e+01, -9.258042244590257e+01
23, -2.521296116000000e-02, 1.253840486000000e-02, -7.687700859000000e-03, 1.167558685947746e+00, 1.581118397793018e+02, -2.150866172699279e+00, 1.496750720619271e+00, 2.355751974305085e+05, 0.000000000000000e+00, -5.836642562062451e+01, -9.519385419448550e+01
24, -2.521296116000000e-02, 1.280464265000000e-02, -7.235569617000000e-03, 1.162338548588062e+00, 1.554341033700011e+02, -2.505223913165176e+00, 7.404283789321442e-01, 2.345160628006471e+05, 0.000000000000000e+00, -5.493376285304822e+01, -9.721518000469084e+01
25, -2.521296116000000e-02, 1.299710578000000e-02, -6.883863914000000e-03, 1.158689903046883e+00, 1.558591377532255e+02, -2.457349867607649e+00, 8.744671365968965e-01, 2.338384341003493e+05, 0.000000000000000e+00, -5.226354907509313e+01, -9.867639515443312e+01
26, -2.521296116000000e-02, 1.312979026000000e-02, -6.627288181000000e-03, 1.155721504444301e+00, 1.582035938485185e+02, -2.579402042776954e+00, 7.957636532574437e-01, 2.334534046172782e+05, 0.000000000000000e+00, -5.031557936205858e+01, -9.968375990170537e+01
27, -2.521296116000000e-02, 1.321843616000000e-02, -6.448665489000000e-03, 1.155046456808817e+00, 1.592032474948729e+02, -2.770021096537031e+00, 5.543062684109528e-01, 2.334642788447377e+05, 0.000000000000000e+00, -4.895944333934010e+01, -1.003567757257884e+02
28, -2.521296116000000e-02, 1.327648411000000e-02, -6.328294462000000e-03, 1.157653702617476e+00, 1.615292446027854e+02, -2.881439288001397e+00, -9.473090101739343e-02, 2.333845192750352e+05, 0.000000000000000e+00, -4.804556457075498e+01, -1.007974863385248e+02
29, -2.521296116000000e-02, 5.068382427000000e-03, -1.411117372000000e-02, 1.122843548152500e+00, 1.503261550274181e+02, 5.555762066129634e-01, 1.150557697933158e+00, 2.322281652782187e+05, 0.000000000000000e+00, -1.071346019380918e+02, -3.848008284506220e+01
30, -2.521296116000000e-02, 5.196389585000000e-03, -1.406453908000000e-02, 1.119726798867413e+00, 1.479557685250888e+02, -9.110427385596919e-01, 4.204838198910271e-01, 2.319859913362909e+05, 0.000000000000000e+00, -1.067805432543804e+02, -3.945193651150239e+01
31, -2.521296116000000e-02, 5.386598833000000e-03, -1.399279376000000e-02, 1.118508713654811e+00, 1.450052892167274e+02, -1.798047715455857e+00, -2.606315517598442e-01, 2.320076744663841e+05, 0.000000000000000e+00, -1.062358397129431e+02, -4.089603977844337e+01
32, -2.521296116000000e-02, 5.660362235000000e-03, -1.388430854000000e-02, 1.119847839646952e+00, 1.441432272523050e+02, -1.391213083530285e+00, -9.191488138755355e-02, 2.326459034312351e+05, 0.000000000000000e+00, -1.054122001566960e+02, -4.297450140611922e+01
33, -2.521296116000000e-02, 6.036705093000000e-03, -1.372486488000000e-02, 1.121610791463930e+00, 1.433023055592337e+02, -1.066821401879583e+00, 4.100263676061366e-01, 2.333137826267907e+05, 0.000000000000000e+00, -1.042016748393411e+02, -4.583176495372395e+01
34, -2.521296116000000e-02, 6.522423146000000e-03, -1.350080444000000e-02, 1.123060534571885e+00, 1.430493278419679e+02, -7.692145533923787e-01, 1.050011935444945e+00, 2.338450234763882e+05, 0.000000000000000e+00, -1.025005671550490e+02, -4.951942490992920e+01
35, -2.521296116000000e-02, 7.100231723000000e-03, -1.320607564000000e-02, 1.123881129738307e+00, 1.426937630280999e+02, -6.430626398127273e-01, 1.485005935159286e+00, 2.341399652243027e+05, 0.000000000000000e+00, -1.002629324058616e+02, -5.390625290323594e+01
36, -2.521296116000000e-02, 7.723948305000000e-03, -1.285123912000000e-02, 1.123712382274272e+00, 1.417793344814283e+02, -5.292676231148071e-01, 1.566985475382008e+00, 2.340878004239266e+05, 0.000000000000000e+00, -9.756894889480766e+01, -5.864162283494117e+01
37, -2.521296116000000e-02, 8.329973338999999e-03, -1.246696709000000e-02, 1.123154495269521e+00, 1.411413984090467e+02, -5.427006829988394e-01, 1.743517623805786e+00, 2.338489830813147e+05, 0.000000000000000e+00, -9.465148562868380e+01, -6.324267531083036e+01
38, -2.521296116000000e-02, 8.861376928000000e-03, -1.209502886000000e-02, 1.122621547409606e+00, 1.410557567543879e+02, -8.209885853790729e-01, 1.835045043770634e+00, 2.335091457395953e+05, 0.000000000000000e+00, -9.182766281937830e+01, -6.727718818025228e+01
39, -2.521296116000000e-02, 9.287161976000000e-03, -1.177125086000000e-02, 1.122219271809790e+00, 1.421837365375165e+02, -9.811656319913025e-01, 1.720232867504608e+00, 2.331007475467980e+05, 0.000000000000000e+00, -8.936948125102670e+01, -7.050982584270403e+01
