"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
0, -2.521296116000000e-02, 4.913112014000000e-03, -1.386267187000000e-02, 1.169407866287072e+00, 1.625945019860272e+02, -1.731665921793936e+00, 2.131133335073653e+00, 2.394722729310323e+05, 0.000000000000000e+00, -1.052479306158547e+02, -3.730124157929695e+01
1, -2.521296116000000e-02, 5.038867655000000e-03, -1.381745830000000e-02, 1.177233614621148e+00, 1.643723221790229e+02, -1.490379748919921e+00, 2.845523071255396e+00, 2.391288519912341e+05, 0.000000000000000e+00, -1.049046609545023e+02, -3.825600131844674e+01
2, -2.521296116000000e-02, 5.225741463000000e-03, -1.374787137000000e-02, 1.176303438553006e+00, 1.635644461167781e+02, -2.260736851697055e+00, 2.597809569245678e+00, 2.392925591177727e+05, 0.000000000000000e+00, -1.043763443032036e+02, -3.967478131719056e+01
3, -2.521296116000000e-02, 5.494725896000000e-03, -1.364259244000000e-02, 1.179513790420210e+00, 1.634181098160443e+02, -2.450164150543359e+00, 2.569029847478861e+00, 2.395673149445710e+05, 0.000000000000000e+00, -1.035770474848226e+02, -4.171696014149025e+01
4, -2.521296116000000e-02, 5.864541816000000e-03, -1.348775335000000e-02, 1.184582243278182e+00, 1.636637719990307e+02, -2.519006929597974e+00, 2.549971030359357e+00, 2.400292616970391e+05, 0.000000000000000e+00, -1.024014809018604e+02, -4.452466998659088e+01
5, -2.521296116000000e-02, 6.341911768000000e-03, -1.326998478000000e-02, 1.189877726270250e+00, 1.639738320487064e+02, -2.482005723641074e+00, 2.495694231545370e+00, 2.404020301543166e+05, 0.000000000000000e+00, -1.007481422409869e+02, -4.814894963898013e+01
6, -2.521296116000000e-02, 6.909906270000000e-03, -1.298327911000000e-02, 1.193905027519579e+00, 1.642807788005911e+02, -2.218622164221627e+00, 2.455901799511857e+00, 2.406517728047859e+05, 0.000000000000000e+00, -9.857142055657386e+01, -5.246126738676239e+01
7, -2.521296116000000e-02, 7.523181064000000e-03, -1.263780391000000e-02, 1.195819400403417e+00, 1.644754177866324e+02, -1.763528374016394e+00, 2.471626681567470e+00, 2.407830449742976e+05, 0.000000000000000e+00, -9.594850989259241e+01, -5.711736136147786e+01
8, -2.521296116000000e-02, 8.119224162000000e-03, -1.226338208000000e-02, 1.193325155725633e+00, 1.643327698583667e+02, -1.340207253536349e+00, 2.505702339446445e+00, 2.407373458974397e+05, 0.000000000000000e+00, -9.310583113957497e+01, -6.164262916054631e+01
9, -2.521296116000000e-02, 8.642019872999999e-03, -1.190074929000000e-02, 1.187552093170020e+00, 1.631832515247411e+02, -1.060476115094176e+00, 2.552858623580347e+00, 2.404640063827519e+05, 0.000000000000000e+00, -9.035265692620064e+01, -6.561178945183686e+01
10, -2.521296116000000e-02, 9.061014648000000e-03, -1.158491927000000e-02, 1.180545691804410e+00, 1.617344532860445e+02, -1.096661456387852e+00, 2.484432892847924e+00, 2.399965453947407e+05, 0.000000000000000e+00, -8.795481787013100e+01, -6.879287412448487e+01
11, -2.521296116000000e-02, 9.373419342000000e-03, -1.133363803000000e-02, 1.176599690177872e+00, 1.618332807703393e+02, -1.124026584664247e+00, 2.528219848179746e+00, 2.397656974147019e+05, 0.000000000000000e+00, -8.604704491260908e+01, -7.116470748146811e+01
12, -2.521296116000000e-02, 9.594191102999999e-03, -1.114736911000000e-02, 1.176085065884518e+00, 1.629031220709290e+02, -1.089359408825410e+00, 2.678836139139723e+00, 2.397194609976771e+05, 0.000000000000000e+00, -8.463285733377184e+01, -7.284084691559497e+01
13, -2.521296116000000e-02, 9.744445175000000e-03, -1.101626658000000e-02, 1.177076627371113e+00, 1.636017795737583e+02, -1.317683572537830e+00, 2.592824190132044e+00, 2.396341244315738e+05, 0.000000000000000e+00, -8.363750303913088e+01, -7.398160320651088e+01
14, -2.521296116000000e-02, 9.844138484000000e-03, -1.092727224000000e-02, 1.178584323913733e+00, 1.641991958594220e+02, -1.776777587955896e+00, 2.445799328955107e+00, 2.396481568363956e+05, 0.000000000000000e+00, -8.296184179508214e+01, -7.473849297255978e+01
15, -2.521296116000000e-02, 9.943019060999999e-03, -1.083737574000000e-02, 1.178098990103752e+00, 1.638187326168005e+02, -2.370156710914106e+00, 2.146496338310637e+00, 2.395330374525184e+05, 0.000000000000000e+00, -8.227933118793983e+01, -7.548921232918491e+01
16, -2.521296116000000e-02, 1.008903818000000e-02, -1.070157229000000e-02, 1.178166146423576e+00, 1.634319642680909e+02, -2.862830147872640e+00, 1.752409618783371e+00, 2.395758927751732e+05, 0.000000000000000e+00, -8.124828665215124e+01, -7.659781608531641e+01
17, -2.521296116000000e-02, 1.029725889000000e-02, -1.050137136000000e-02, 1.180459667629824e+00, 1.629445959362130e+02, -3.216071536442408e+00, 1.464934680311986e+00, 2.396866580507245e+05, 0.000000000000000e+00, -7.972832471498178e+01, -7.817866565344976e+01
