"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,  "Avg_Massflow"  ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" ,  "Avg_TotalTemp" , "Avg_TotalPress" , "Avg_TotalPress" ,  "Pressure_Drop" ,"Avg_Massflow(INLET)","Avg_Massflow(OUTLET)","Avg_Press(INLET)","Avg_Press(OUTLET)","Avg_TotalTemp(INLET)","Avg_TotalTemp(OUTLET)","Avg_TotalPress(INLET)","Avg_TotalPress(OUTLET)"
          0,           0,           0,      -4.548629599,      -2.909861025,      -2.010987245,      -2.168499426,        1.04040193,      -1.914406317,      0.5956572326,    -0.02517935789,    -0.02517935789,       1.383336287,       670.6984852,       413146.8396,       413146.8396,       3.985916047,       755791.1374,       37.39594348,       248.6237017,         381.8337102,        -0.1533812266,                3.660370551,       751.7496588,       751.7496588,       685954.7809,       685954.7809,       239465.7042,        0.09684712397,         -0.1220264819,       86840.56774,        326306.2719,           288.1090316,            463.6406272,            99298.21999,             586656.5609
          0,           0,           1,      -4.680504368,      -2.917594346,      -2.155105013,       -2.25842032,       0.900279406,      -1.961273278,       0.454844213,    -0.04600135979,    -0.04600135979,        1.39436135,       664.8153312,       387932.9398,       387932.9398,       3.801381627,       750500.5584,       19.00459163,       270.1594445,         382.1215367,       -0.07957878578,                  3.0527039,       746.5271982,       746.5271982,       648865.2192,       648865.2192,       214168.5407,        0.09671027531,         -0.1427116351,       86882.19957,        301050.7403,           288.1093561,            458.4178422,            99298.25178,             549566.9674
          0,           0,           2,      -4.773868695,       -2.89889484,      -2.257208038,         -2.335249,      0.8096032728,      -1.969721001,      0.4389512172,    -0.05984214622,    -0.05984214622,       1.412843137,       658.4576192,       369000.3195,       369000.3195,       3.669866956,       745683.5214,       1.681726841,       288.7633162,         382.4682844,       -0.04750731683,                2.677580275,       741.7535427,       741.7535427,       625300.1446,       625300.1446,       195153.0875,         0.0965738299,         -0.1564159761,       86923.61596,        282076.7035,           288.1096735,            453.6438693,            99298.30227,             526001.8423
          0,           0,           3,      -4.838404634,       -2.87441221,      -2.328928152,      -2.382203824,      0.7453139699,      -1.966687313,       0.478050976,    -0.06876311047,    -0.06876311047,       1.431696126,       652.8232164,       355993.7504,       355993.7504,        3.58373514,       741746.6254,      -11.95324155,       302.9481336,         382.8932905,       -0.03122371911,                2.452435218,       737.8431942,       737.8431942,       611332.9234,       611332.9234,       182064.2355,        0.09643774224,         -0.1652008527,       86964.75741,        269028.9929,           288.1099645,            449.7332297,            99298.30868,             512034.6147
          0,           0,           4,      -4.875569582,      -2.850144691,      -2.366591556,      -2.411311621,      0.7054381471,       -1.96421672,        0.50482404,    -0.07468934626,    -0.07468934626,       1.448658047,       648.1354349,       347016.0505,       347016.0505,       3.526922013,       738644.5156,      -22.29499462,       313.4202589,         383.3951464,       -0.02247380237,                 2.31152219,       734.7561161,       734.7561161,       603126.9024,       603126.9024,       173004.7119,        0.09630210029,         -0.1709914466,        87005.6693,        260010.3812,           288.1102523,            446.6458638,            99298.33084,             503828.5716
          0,           0,           5,      -4.882847586,      -2.828272585,      -2.393234598,      -2.432113095,      0.6780047472,      -1.962253143,      0.5177809786,    -0.07863081859,    -0.07863081859,       1.461963299,       644.5526825,        341108.543,        341108.543,       3.491583471,       736326.8618,      -29.50272432,       320.4940833,         383.9706596,       -0.01777728685,                2.226655942,       732.4459887,       732.4459887,       598611.4019,       598611.4019,       167016.0055,        0.09616683009,         -0.1747976487,       87046.26872,        254062.2742,           288.1104954,            444.3354933,            99298.27743,             499313.1244
          0,           0,           6,      -4.915244579,       -2.81013698,      -2.419647476,      -2.448719374,      0.6516618034,      -1.961309298,      0.5209380908,    -0.08133648635,    -0.08133648635,       1.471742362,       641.9305981,       337257.5821,       337257.5821,        3.47013622,       734652.5269,      -34.35776893,       325.0061717,         384.6108854,       -0.01580747037,                2.176800066,        730.774365,        730.774365,       596272.8695,       596272.8695,       163084.3528,        0.09603205684,         -0.1773685432,       87086.61468,        250170.9675,           288.1107268,            442.6636382,             99298.2307,             496974.6388
          0,           0,           7,      -4.919930754,      -2.793948441,      -2.430327073,      -2.459041271,      0.6376738463,      -1.960169281,      0.5206061291,     -0.0834668677,     -0.0834668677,       1.479659709,       639.8896599,       334349.4137,       334349.4137,       3.454512782,       733411.0966,      -38.10923612,       328.2848514,         385.3037132,        -0.0153926898,                2.142828167,       729.5334776,       729.5334776,       594887.9961,       594887.9961,       160096.0578,         0.0958977996,         -0.1793646673,       87126.67794,        247222.7357,           288.1109575,            441.4225201,            99298.17034,             495589.8257
          0,           0,           8,      -4.926212166,      -2.779393621,      -2.445225539,      -2.469067428,      0.6255047007,      -1.958936913,      0.5209237495,    -0.08519258512,    -0.08519258512,       1.486262498,       638.2705025,       332113.9366,       332113.9366,       3.442959078,       732488.8988,       -41.1193241,       330.7582514,         386.0438868,       -0.01572073334,                2.118692294,       728.6110659,       728.6110659,       594177.7905,       594177.7905,       157780.9761,        0.09576402959,         -0.1809566147,       87166.48021,        244947.4563,           288.1111734,            440.4998925,            99298.10407,             494879.6864
          0,           0,           9,      -4.942684216,      -2.766570468,      -2.453622627,      -2.479433949,      0.6179577843,      -1.956587858,      0.5227429226,    -0.08671906821,    -0.08671906821,         1.4919332,        636.960303,       330271.8858,       330271.8858,        3.43358709,       731807.4712,      -43.65637629,        332.720457,         386.8249706,       -0.01648753108,                2.100642711,       727.9289929,       727.9289929,        593826.094,        593826.094,       155859.8416,         0.0956309128,          -0.182349981,       87206.02207,        243065.8637,           288.1114235,            439.8175693,            99298.07877,             494528.0152
