"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,  "Avg_Massflow"  ,  "Avg_Massflow"  ,    "Avg_Mach"    ,    "Avg_Temp"    ,    "Avg_Press"   ,    "Avg_Press"   ,   "Avg_Density"  ,  "Avg_Enthalpy"  ,  "Avg_NormalVel" ,   "Uniformity"   ,"Secondary_Strength","Momentum_Distortion","Secondary_Over_Uniformity",  "Avg_TotalTemp" ,  "Avg_TotalTemp" , "Avg_TotalPress" , "Avg_TotalPress" ,  "Pressure_Drop" ,"Avg_Massflow(INLET)","Avg_Massflow(OUTLET)","Avg_Press(INLET)","Avg_Press(OUTLET)","Avg_TotalTemp(INLET)","Avg_TotalTemp(OUTLET)","Avg_TotalPress(INLET)","Avg_TotalPress(OUTLET)"
          0,           0,           0,      -5.231201839,      -3.277105664,      -2.689687252,      -2.774772222,      0.3585406789,      -2.021530165,       0.861291684,     0.00836019753,     0.00836019753,       1.500589779,       653.9946176,       385870.2895,       385870.2895,       3.821167684,       745022.8358,       81.42523451,       269.1960446,         393.0662184,        -0.1456739075,                4.167848143,       740.9200601,       740.9200601,       656899.7804,       656899.7804,       223410.9287,         0.1122083428,         -0.1038481453,       81229.68036,        304640.6091,           287.9816584,            452.9384017,            99201.15409,             557698.6263
          0,           0,           1,      -5.318820579,      -3.276494874,      -2.776110122,      -2.859987732,      0.2608381767,       -2.02357666,      0.8623631524,    0.003301999202,    0.003301999202,        1.50192251,       652.1456482,       380395.3621,       380395.3621,       3.784278836,        743014.964,       77.23094385,       273.9766537,         392.9157231,        -0.1290485058,                3.965610829,        738.931893,        738.931893,       648049.8462,       648049.8462,       217930.5276,         0.1122023083,         -0.1089003091,       81232.41727,        299162.9448,           287.9817069,            450.9501861,            99201.28174,             548848.5644
          0,           0,           2,       -5.36498761,      -3.269816324,      -2.821565564,      -2.918101138,      0.2050766615,      -2.024896676,      0.8658827964,  -0.0003564253773,  -0.0003564253773,       1.503618467,       650.6704685,       376125.3076,       376125.3076,       3.755427637,       741503.5604,       73.68411274,       277.7790637,         392.7691063,        -0.1201254133,                3.818280167,       737.4333674,       737.4333674,       641481.4115,       641481.4115,       213654.8885,         0.1121961169,         -0.1125525422,       81235.20954,         294890.098,           287.9818876,            449.4514798,            99201.41105,             542280.0005
          0,           0,           3,      -5.392821991,      -3.259429311,      -2.853261891,      -2.951810606,      0.1694691086,      -2.026023545,       0.863023023,   -0.002901649392,   -0.002901649392,       1.505209219,       649.5580282,       372908.9885,       372908.9885,       3.733541998,       740408.9317,       70.88650443,       280.6520192,         392.6242879,         -0.115571249,                3.713796689,       736.3467333,       736.3467333,       636682.9721,       636682.9721,        210433.034,         0.1121899064,         -0.1150915558,       81237.97728,        291671.0113,           287.9819278,            448.3648055,            99201.50495,             537481.4671
          0,           0,           4,       -5.41689194,      -3.247484655,      -2.876221464,      -2.969539076,      0.1445493756,      -2.027093692,      0.8636983335,   -0.004616804006,   -0.004616804006,       1.506416974,       648.7858592,       370632.6616,       370632.6616,       3.717883021,       739665.3418,       68.79363238,       282.7216633,         392.4840319,        -0.1135454132,                3.641621897,       735.6075368,       735.6075368,       633317.9285,       633317.9285,       208150.9941,         0.1121835954,         -0.1168003994,       81240.83376,        289391.8278,           287.9821159,            447.6254209,            99201.64331,             534116.2852
          0,           0,           5,      -5.419137579,      -3.235912465,      -2.875850191,      -2.973369847,      0.1370880344,      -2.028161262,      0.8640066625,    -0.00576515316,    -0.00576515316,       1.507210896,       648.2841755,       369086.2571,       369086.2571,       3.707078282,       739185.4826,       67.28571743,       284.1670706,         392.3492713,        -0.1127679159,                3.592413239,       735.1295137,       735.1295137,       631007.8623,       631007.8623,       206598.9164,         0.1121772233,         -0.1179423765,       81243.67037,        287842.5868,           287.9821596,            447.1473541,             99201.7384,             531806.1239
          0,           0,           6,      -5.425384356,      -3.225577788,      -2.886390335,      -2.983363274,      0.1283471279,      -2.029146771,      0.8608452728,    -0.00650435358,    -0.00650435358,       1.507650299,       647.9819156,       368074.5943,       368074.5943,       3.699844267,       738893.1177,       66.21993197,       285.1444461,         392.2224519,        -0.1128235824,                3.559409691,       734.8372145,       734.8372145,        629446.434,        629446.434,       205581.3675,         0.1121707541,         -0.1186751077,       81246.61339,        286827.9809,           287.9823547,            446.8548599,            99201.89323,             530244.5407
          0,           0,           7,      -5.437647479,      -3.216048535,      -2.898784248,      -2.991788315,      0.1178716969,      -2.029993043,       0.856864404,   -0.007003930766,   -0.007003930766,       1.507816832,       647.8101599,       367414.8763,       367414.8763,       3.694974166,       738717.6581,       65.45744473,       285.8150973,         392.1027739,          -0.11319692,                3.536668616,       734.6608153,       734.6608153,        628357.026,        628357.026,       204915.7509,         0.1121642598,         -0.1191681905,       81249.56273,        286165.3136,           287.9824187,            446.6783966,            99202.03546,             529154.9905
          0,           0,           8,      -5.436037553,      -3.209087149,       -2.89503967,      -2.991468417,      0.1150990773,       -2.03074202,      0.8559610857,   -0.007356578373,   -0.007356578373,       1.507788852,       647.7228314,       366981.9812,       366981.9812,       3.691631879,       738615.5885,       64.89127404,       286.2899058,         391.9922062,        -0.1137182091,                3.520358073,       734.5572041,       734.5572041,       627562.9905,       627562.9905,       204476.7568,         0.1121575963,         -0.1195141747,        81252.6122,         285729.369,           287.9826216,            446.5745825,            99202.20879,             528360.7817
          0,           0,           9,      -5.439297802,      -3.204068446,       -2.90446573,      -3.000913583,      0.1110837102,      -2.031339488,      0.8532089373,   -0.007615931908,   -0.007615931908,       1.507564778,       647.6968392,       366721.7077,       366721.7077,       3.689457024,        738558.311,       64.49395549,       286.6114603,         391.8888778,        -0.1141186405,                3.508981011,        734.498083,        734.498083,        626967.314,        626967.314,       204210.3724,         0.1121508533,         -0.1197667852,       81255.66761,        285466.0401,           287.9826873,            446.5153957,            99202.35322,             527764.9608
          0,           0,          10,      -5.451052691,      -3.199969466,      -2.917725861,      -3.009448309,      0.1009766063,      -2.031648291,      0.8543379553,   -0.007839041828,   -0.007839041828,       1.507260699,       647.6932959,       366526.1372,       366526.1372,       3.687721925,       738516.5638,       64.16450245,       286.8711003,         391.7943057,        -0.1144611185,                 3.49963565,       734.4543674,       734.4543674,       626443.1241,       626443.1241,       204008.5541,          0.112143785,         -0.1199828269,       81258.79156,        285267.3456,           287.9828681,            446.4714992,            99202.45467,             527240.6694
          0,           0,          11,      -5.445762202,      -3.198223132,      -2.911126189,      -3.005763426,      0.1015351261,      -2.031823489,      0.8555686047,   -0.008050227849,   -0.008050227849,       1.506893354,       647.7024293,       366366.9837,       366366.9837,       3.686232797,       738481.0581,       63.88231627,       287.0955286,         391.7072297,        -0.1146379414,                3.491478511,       734.4169066,       734.4169066,       625950.2778,       625950.2778,       203843.1105,         0.1121366408,         -0.1201868687,       81261.93658,        285105.0471,           287.9829208,            446.4339858,            99202.53986,              526747.738
          0,           0,          12,      -5.450715497,      -3.198220199,      -2.924401709,      -3.017840524,     0.09427960536,      -2.031624595,      0.8537542978,   -0.008266976616,   -0.008266976616,       1.506484265,       647.7152682,       366219.4243,       366219.4243,       3.684819831,       738444.0609,       63.62171265,       287.3083779,         391.6259267,         -0.114655742,                3.483747571,        734.378008,        734.378008,       625455.3874,       625455.3874,       203688.9929,         0.1121293308,         -0.1203963075,        81265.2157,        284954.2086,             287.98313,             446.394878,            99202.68367,             526252.7037
          0,           0,          13,      -5.462901543,      -3.198403068,      -2.938970345,      -3.026178156,      0.0854588044,      -2.031277749,      0.8559545426,   -0.008511001102,   -0.008511001102,       1.506105146,       647.7178359,       366038.2809,       366038.2809,       3.683177332,       738399.8744,       63.33025373,       287.5531309,         391.5504762,        -0.1146194303,                3.475130134,       734.3319853,       734.3319853,       624919.9189,       624919.9189,       203501.2525,         0.1121218865,         -0.1206328876,       81268.51419,        284769.7667,           287.9831976,            446.3487877,            99202.79133,             525717.1275
          0,           0,          14,      -5.455288714,      -3.201203737,      -2.928938194,       -3.02208933,       0.086427347,      -2.030679069,      0.8583277893,   -0.008757670961,   -0.008757670961,       1.505691459,       647.7204617,       365860.3691,       365860.3691,       3.681549583,       738350.6159,       63.05924615,       287.7887707,         391.4792762,        -0.1144024286,                3.466852336,       734.2809936,       734.2809936,       624373.1773,       624373.1773,       203316.4389,         0.1121142883,         -0.1208719592,       81271.96511,         284588.404,           287.9834233,            446.2975704,             99202.9763,              525170.201
          0,           0,          15,      -5.463154064,      -3.204989049,      -2.948468555,      -3.035391954,     0.07684223706,      -2.029944258,      0.8557215646,   -0.009011870985,   -0.009011870985,       1.505247209,       647.7251354,       365688.1766,       365688.1766,       3.679955695,       738299.4617,       62.80256749,       288.0187861,         391.4115516,        -0.1140481752,                3.458807733,       734.2280928,       734.2280928,       623822.9566,       623822.9566,        203137.234,          0.112106622,          -0.121118493,        81275.4713,        284412.7053,           287.9835302,            446.2445626,            99203.17452,              524619.782
          0,           0,          16,      -5.472468323,      -3.207963753,      -2.956884743,       -3.03904524,     0.06940829179,      -2.029043214,      0.8604382688,   -0.009278470274,   -0.009278470274,       1.504802536,       647.7275181,       365508.0302,       365508.0302,       3.678302169,       738245.8043,       62.53720875,       288.2589149,         391.3459291,        -0.1136447754,                3.450495572,       734.1726796,       734.1726796,        623261.697,        623261.697,        202949.849,         0.1120986193,         -0.1213770896,       81279.09061,        284228.9396,           287.9837655,            446.1889141,            99203.36088,             524058.3362
          0,           0,          17,      -5.464053305,      -3.211680019,       -2.94598385,      -3.035085715,     0.07313302663,      -2.028241257,      0.8641451995,   -0.009554823094,   -0.009554823094,       1.504376508,       647.7248441,       365313.8715,       365313.8715,        3.67655233,       738189.1256,       62.25727734,       288.5124679,         391.2814268,        -0.1132366356,                 3.44182544,       734.1142342,       734.1142342,       622689.5098,       622689.5098,       202748.3642,         0.1120904543,         -0.1216452774,       81282.75362,        284031.1179,           287.9838625,            446.1303717,            99203.52063,             523485.9891
          0,           0,          18,      -5.469642582,       -3.21502082,      -2.960828424,      -3.046465616,     0.06598425213,      -2.027541893,      0.8638078049,   -0.009833232357,   -0.009833232357,       1.503964763,       647.7193139,       365110.7471,       365110.7471,       3.674740125,       738131.5553,       61.96839019,       288.7726542,         391.2183402,        -0.1128413716,                3.432995066,       734.0548683,       734.0548683,       622114.2447,       622114.2447,       202537.6102,         0.1120820156,          -0.121915248,       81286.56844,        283824.1786,           287.9841063,             446.070762,            99203.72013,             522910.5246
          0,           0,          19,      -5.482917838,      -3.218215467,      -2.971906239,      -3.051154396,     0.05611861057,      -2.027010139,      0.8654253444,    -0.01011261675,    -0.01011261675,       1.503585312,       647.7080903,       364890.5208,       364890.5208,       3.672809682,       738072.4154,        61.6623457,       289.0448066,         391.1523516,        -0.1125020207,                3.423820682,       733.9938834,       733.9938834,       621530.6702,       621530.6702,       202309.6716,         0.1120733512,          -0.122185968,       81290.42459,        283600.0962,           287.9842076,            446.0096758,            99203.87061,             522326.7996
