"PointID","x","y","z","Density","Momentum_x","Momentum_y","Momentum_z","Energy","Grid_Velocity_x","Grid_Velocity_y","Grid_Velocity_z"
23, -2.521296116000000e-02, 1.253840486000000e-02, -7.687700859000000e-03, 1.148743307370991e+00, 1.117287663967535e+02, -1.816682277198306e+00, 1.234860741168148e+00, 2.386497402156108e+05, 0.000000000000000e+00, -5.836642562062451e+01, -9.519385419448550e+01
24, -2.521296116000000e-02, 1.280464265000000e-02, -7.235569617000000e-03, 1.147982185346577e+00, 1.116876011448743e+02, -1.723638166139880e+00, 1.330051576089998e+00, 2.384089263528650e+05, 0.000000000000000e+00, -5.493376285304822e+01, -9.721518000469084e+01
25, -2.521296116000000e-02, 1.299710578000000e-02, -6.883863914000000e-03, 1.147437437890938e+00, 1.103400816874753e+02, -1.738242432964602e+00, 1.379969871447161e+00, 2.381099744736815e+05, 0.000000000000000e+00, -5.226354907509313e+01, -9.867639515443312e+01
26, -2.521296116000000e-02, 1.312979026000000e-02, -6.627288181000000e-03, 1.147414202938891e+00, 1.081151646004053e+02, -1.890736925998752e+00, 1.216092493383436e+00, 2.378511393804559e+05, 0.000000000000000e+00, -5.031557936205858e+01, -9.968375990170537e+01
27, -2.521296116000000e-02, 1.321843616000000e-02, -6.448665489000000e-03, 1.148272327931883e+00, 1.044747527931845e+02, -2.447270269878797e+00, 1.658836679104926e-01, 2.377208000253912e+05, 0.000000000000000e+00, -4.895944333934010e+01, -1.003567757257884e+02
28, -2.521296116000000e-02, 1.327648411000000e-02, -6.328294462000000e-03, 1.145115604262249e+00, 1.006218336889657e+02, -3.178416156710132e+00, -2.043043929954186e+00, 2.374128802677137e+05, 0.000000000000000e+00, -4.804556457075498e+01, -1.007974863385248e+02
29, -2.521296116000000e-02, 5.068382427000000e-03, -1.411117372000000e-02, 1.148132187077882e+00, 1.052149850865485e+02, -1.205528425900297e+00, -1.451650618258954e-02, 2.378068813775185e+05, 0.000000000000000e+00, -1.071346019380918e+02, -3.848008284506220e+01
30, -2.521296116000000e-02, 5.196389585000000e-03, -1.406453908000000e-02, 1.149841276754179e+00, 1.020559879570726e+02, -1.847130327195420e+00, 1.380510751909358e-01, 2.380361434508431e+05, 0.000000000000000e+00, -1.067805432543804e+02, -3.945193651150239e+01
31, -2.521296116000000e-02, 5.386598833000000e-03, -1.399279376000000e-02, 1.150432971535124e+00, 1.000803822571727e+02, -1.775786025238757e+00, 6.572910372993181e-01, 2.382224345490641e+05, 0.000000000000000e+00, -1.062358397129431e+02, -4.089603977844337e+01
32, -2.521296116000000e-02, 5.660362235000000e-03, -1.388430854000000e-02, 1.150472608336821e+00, 9.909939696349468e+01, -1.304163623804218e+00, 1.144990422495872e+00, 2.383793683213630e+05, 0.000000000000000e+00, -1.054122001566960e+02, -4.297450140611922e+01
33, -2.521296116000000e-02, 6.036705093000000e-03, -1.372486488000000e-02, 1.150130696746358e+00, 9.913764255236971e+01, -8.878114507686640e-01, 1.501369091000371e+00, 2.383797200807259e+05, 0.000000000000000e+00, -1.042016748393411e+02, -4.583176495372395e+01
34, -2.521296116000000e-02, 6.522423146000000e-03, -1.350080444000000e-02, 1.150396511741540e+00, 1.013886290399446e+02, -6.752760539418062e-01, 1.535044848011127e+00, 2.386571699888697e+05, 0.000000000000000e+00, -1.025005671550490e+02, -4.951942490992920e+01
35, -2.521296116000000e-02, 7.100231723000000e-03, -1.320607564000000e-02, 1.150575200967705e+00, 1.047546324471147e+02, -6.026653640278724e-01, 1.225381074818108e+00, 2.388957846616952e+05, 0.000000000000000e+00, -1.002629324058616e+02, -5.390625290323594e+01
36, -2.521296116000000e-02, 7.723948305000000e-03, -1.285123912000000e-02, 1.149879033589251e+00, 1.081853812354760e+02, -6.571165707009556e-01, 9.373927380644116e-01, 2.388949693026375e+05, 0.000000000000000e+00, -9.756894889480766e+01, -5.864162283494117e+01
37, -2.521296116000000e-02, 8.329973338999999e-03, -1.246696709000000e-02, 1.149188723695222e+00, 1.110219829793420e+02, -5.721783188997641e-01, 6.300869043715729e-01, 2.388273285566491e+05, 0.000000000000000e+00, -9.465148562868380e+01, -6.324267531083036e+01
38, -2.521296116000000e-02, 8.861376928000000e-03, -1.209502886000000e-02, 1.148332935211891e+00, 1.125932959860768e+02, -3.825027328379089e-01, 4.737193615603127e-01, 2.386620969780059e+05, 0.000000000000000e+00, -9.182766281937830e+01, -6.727718818025228e+01
39, -2.521296116000000e-02, 9.287161976000000e-03, -1.177125086000000e-02, 1.147627959600697e+00, 1.128655280623033e+02, -2.299639863029176e-01, 5.068384335735350e-01, 2.384547458241915e+05, 0.000000000000000e+00, -8.936948125102670e+01, -7.050982584270403e+01
40, -2.521296116000000e-02, 9.604561503000000e-03, -1.151373626000000e-02, 1.147398814638896e+00, 1.120181899705269e+02, -2.049362869159150e-01, 5.212901732911840e-01, 2.382860883444767e+05, 0.000000000000000e+00, -8.741438348866659e+01, -7.291958088188186e+01
41, -2.521296116000000e-02, 9.828825608000000e-03, -1.132289325000000e-02, 1.147760921931924e+00, 1.102268594160996e+02, -4.837634894883918e-01, 4.082097357798354e-01, 2.381990417930409e+05, 0.000000000000000e+00, -8.596546858515015e+01, -7.462223482796178e+01
42, -2.521296116000000e-02, 9.981437867000001e-03, -1.118859341000000e-02, 1.148499882567125e+00, 1.075454326811883e+02, -1.025670372423946e+00, -5.942177329747347e-03, 2.381436217143614e+05, 0.000000000000000e+00, -8.494583973043930e+01, -7.578089490424337e+01
